GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0009893	positive regulation of metabolic process	1.13611869243596e-7	1.13611869243596e-7	+1	MZB1,JCHAIN,FGF23,MMP12,TREM2,GDF3,HPSE,IL10,OSM,BDNF,FGF21,BMP3,CXCL1,LEP,FCNA,CCK,SFRP4,CHGA,CCL2,IL1RN,CCL3,HAVCR2,SERPINE1,CCL4,CLCF1,IL12B,INS2,EDN3,TNF,FSTL3,ANXA1,PCOLCE2,FGF9,TNFSF11,CD40,THBS4,WNT11,TNFSF13,CHIL1,CCL5,TGFA,FGF18,LEFTY1,BMP2,CCN1,LBP,CSF1,PLA2R1,CCBE1,FGF1,TSLP,PLAU,INHBB,ANG,CASP4,IL7,PDGFC,EPHB6,IL33,IL18,OLFM1,GRN,C1QTNF1,VEGFD,C3,IL16,GSDMD,EDA,BMP4,SMOC2,RARRES2,DCN,CTSD,B2M,IL6RA,LGALS9,TGFB1
GO:0043068	positive regulation of programmed cell death	1.2211741000090917e-7	1.2211741000090917e-7	+1	IL10,OSM,LEP,CCK,SFRP4,CCL2,CCL3,HTRA4,IL12B,TNF,ANXA1,EMILIN2,CD40,WNT11,CCL5,BMP2,CCN1,PLA2R1,ADM,INHBB,IL18,OLFM1,GRN,BMP4,CTSD,TGFB1
GO:0007162	negative regulation of cell adhesion	1.2349422650853368e-7	1.2349422650853368e-7	+1	MMP12,IL10,KNG2,PLA2G2D,IL1RN,HAVCR2,SERPINE1,ANXA1,TNR,MYOC,BMP2,SEMA3E,CDSN,C1QTNF1,SERPINE2,BMP4,CD9,LGALS9,TGFB1
GO:0071216	cellular response to biotic stimulus	1.5465008620016116e-7	1.5465008620016116e-7	+1	CXCL13,TREM2,IL10,CXCL2,CXCL1,ADAMTS13,CCL2,CCL3,HAVCR2,SERPINE1,IL12B,INS2,TNF
GO:0022409	positive regulation of cell-cell adhesion	1.5466744867423566e-7	1.5466744867423566e-7	+1	CXCL13,LEP,CCL2,HAVCR2,IL12B,TNF,FSTL3,ANXA1,EMILIN2,TNFSF11,CCL5,DPP4,IL7,EPHB6,IL18,B2M,IL6RA,LGALS9,TGFB1
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	1.721458028384936e-7	1.721458028384936e-7	+1	OSM,LEP,CLCF1,IL12B,TNF,CD40,CCL5,TSLP,IL18,IL6RA
GO:0051093	negative regulation of developmental process	2.0130663131219268e-7	2.0130663131219268e-7	+1	SFRP5,FGF23,TREM2,GDF3,BDNF,LEP,TLL2,CCL2,CCL3,SERPINE1,SLIT1,TNF,FSTL3,ANXA1,FGF9,THBS4,TNR,WNT11,ENPP1,C1QC,BMP2,EFEMP1,WNT9A,CCN3,IL18,SEMA3E,TNFRSF11B,CCL11,SEMA3C,BMP4,DCN,TMEM98,B2M,ECM1,TGFB1
GO:0051347	positive regulation of transferase activity	2.2951440878233342e-7	2.2951440878233342e-7	+1	TREM2,LEP,IL1RN,IL12B,INS2,EDN3,TNF,TNFSF11,CD40,WNT11,CHIL1,CCL5,TGFA,FGF18,BMP2,CCN1,CSF1,FGF1,ANG,PDGFC,EPHB6,IL18
GO:0001906	cell killing	2.5615171997104695e-7	2.5615171997104695e-7	+1	CD5L,CXCL13,CCL8,CXCL1,KNG2,LEP,CCL2,HAVCR2,IL12B,DNASE1L3,LYZ2,IL18,C3,CFH,B2M,LGALS9
GO:0032722	positive regulation of chemokine production	2.604630287467564e-7	2.604630287467564e-7	+1	HAVCR2,TNF,CCL5,CCN1,LBP,TSLP,IL7,IL33,IL18,IL6RA,LGALS9
GO:0010942	positive regulation of cell death	2.832399977308745e-7	2.832399977308745e-7	+1	IL10,OSM,LEP,CCK,SFRP4,CCL2,CCL3,HTRA4,IL12B,TNF,ANXA1,EMILIN2,CD40,WNT11,CCL5,C1QA,BMP2,CCN1,PLA2R1,ADM,INHBB,IL18,OLFM1,GRN,BMP4,CTSD,TGFB1
GO:0034341	response to interferon-gamma	3.0671274767114405e-7	3.0671274767114405e-7	+1	CCL8,ADAMTS13,CCL7,CCL2,CCL3,CCL4,IL12B,TNF,CD40,CCL5,CCL24,CCL6,CCL11
GO:0006796	phosphate-containing compound metabolic process	3.211921858083348e-7	3.211921858083348e-7	+1	FGF23,TREM2,SAA3,GDF3,OSM,BDNF,FGF21,BMP3,LEP,CCK,IL9R,PLA2G2D,CHGA,IL1RN,CCL3,SRPX2,LIPC,CLCF1,IL12B,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,THBS4,WNT11,CHIL1,CCL5,TGFA,ENPP1,FGF18,LEFTY1,BMP2,CCN1,OBSCN,CSF1,EFEMP1,SMPDL3B,FGF1,TSLP,PLAU,INHBB,ANG,IL7,PDGFC,TNXB,EPHB6,IL18,VEGFD,C3,SMPDL3A,CNP,CFH,BMP4,PLA2G7,RARRES2,PLA2G15,IL6RA,LGALS9,TGFB1
GO:0071346	cellular response to interferon-gamma	3.401153611620886e-7	3.401153611620886e-7	+1	CCL8,ADAMTS13,CCL7,CCL2,CCL3,CCL4,IL12B,TNF,CCL5,CCL24,CCL6,CCL11
GO:0002449	lymphocyte mediated immunity	3.744584865032909e-7	3.744584865032909e-7	+1	TREM2,LEP,IL9R,HAVCR2,CLCF1,IL12B,TNF,CD40,TNFSF13,C1QC,C1QA,C1QB,C4B,SERPING1,DPP4,EPHB6,IL18,C3,B2M,LGALS9,TGFB1
GO:0032496	response to lipopolysaccharide	3.880647013934207e-7	3.880647013934207e-7	+1	CXCL13,TREM2,IL10,CXCL2,CXCL1,ADAMTS13,CCL2,CCL3,SLPI,HAVCR2,SERPINE1,IL12B,TNF,CCL5,LBP,ADM,LY86,IL18,CNP,B2M,LGALS9,TGFB1
GO:0002703	regulation of leukocyte mediated immunity	4.1254432449676304e-7	4.1254432449676304e-7	+1	TREM2,CXCL1,LEP,CCL2,HAVCR2,CLCF1,IL12B,TNF,CD40,TNFSF13,DNASE1L3,DPP4,IL18,C3,B2M,LGALS9,TGFB1
GO:0002696	positive regulation of leukocyte activation	4.259621605640277e-7	4.259621605640277e-7	+1	TREM2,IL10,LEP,CCL2,HAVCR2,CLCF1,IL12B,TNF,ANXA1,TNFSF11,CD40,TNFSF13,CCL5,LBP,DPP4,TSLP,IL7,EPHB6,IL33,IL18,B2M,LGALS9,TGFB1
GO:0051050	positive regulation of transport	4.305372029874438e-7	4.305372029874438e-7	+1	TREM2,FGF21,CXCL1,LEP,CCK,SFRP4,CTSS,CCL2,NMU,CCL3,SERPINE1,CLCF1,INS2,EDN3,TNF,ANXA1,TNFSF11,CCL5,PLTP,LGALS3,BMP2,LBP,PLA2R1,MFGE8,INHBB,ANG,CFP,PROS1,C1QTNF1,C3,BMP4,B2M,TGFB1,PPT1
GO:0006793	phosphorus metabolic process	4.384404949195569e-7	4.384404949195569e-7	+1	FGF23,TREM2,SAA3,GDF3,OSM,BDNF,FGF21,BMP3,LEP,CCK,IL9R,PLA2G2D,CHGA,IL1RN,CCL3,SRPX2,LIPC,CLCF1,IL12B,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,THBS4,WNT11,CHIL1,CCL5,TGFA,ENPP1,FGF18,LEFTY1,BMP2,CCN1,OBSCN,CSF1,EFEMP1,SMPDL3B,FGF1,TSLP,PLAU,INHBB,ANG,IL7,PDGFC,TNXB,EPHB6,IL18,VEGFD,C3,SMPDL3A,CNP,CFH,BMP4,PLA2G7,RARRES2,PLA2G15,IL6RA,LGALS9,TGFB1
GO:0032642	regulation of chemokine production	4.625280238047589e-7	4.625280238047589e-7	+1	TREM2,HAVCR2,TNF,CCL5,CCN1,LBP,TSLP,IL7,IL33,IL18,IL6RA,LGALS9
GO:0032602	chemokine production	4.625280238047589e-7	4.625280238047589e-7	+1	TREM2,HAVCR2,TNF,CCL5,CCN1,LBP,TSLP,IL7,IL33,IL18,IL6RA,LGALS9
GO:0051896	regulation of protein kinase B signaling	4.711287635055064e-7	4.711287635055064e-7	+1	SFRP5,F7,HPSE,OSM,LEP,F10,CLCF1,TNF,TNFSF11,CHIL1,MYOC
GO:0050830	defense response to Gram-positive bacterium	4.818089511759867e-7	4.818089511759867e-7	+1	CHGA,HAVCR2,TNF,RNASE6,LYZ2,LBP,ADM,ANG,CASP4,IL18,GSDMD,RARRES2,B2M
GO:0050829	defense response to Gram-negative bacterium	4.882113574422015e-7	4.882113574422015e-7	+1	TREM2,CHGA,SERPINE1,IL12B,RNASE6,LYZ2,LBP,ADM,TSLP,GSDMD,RARRES2,B2M
GO:0052548	regulation of endopeptidase activity	5.203836097399808e-7	5.203836097399808e-7	+1	WFDC6B,KNG2,CCK,IL9R,WFIKKN2,SERPINB2,SLPI,SERPINE1,TNF,FETUB,TIMP4,SERPINA1F,CCN1,C4B,SERPING1,WNT9A,TIMP2,CRYAB,C3,SERPINB1A,SERPINE2,CTSD
GO:1903035	negative regulation of response to wounding	5.206197889744405e-7	5.206197889744405e-7	+1	KNG2,SERPINE1,TNF,TNR,SERPING1,PLAU,PROS1,C1QTNF1,SERPINE2,CD9,PLAT
GO:0008285	negative regulation of cell population proliferation	5.868733423118731e-7	5.868733423118731e-7	+1	SFRP5,TREM2,IL10,BDNF,PLA2G2D,SFRP4,CCL2,HAVCR2,IL12B,TNF,WNT11,LEFTY1,BMP2,IFI30,ADM,WNT9A,CCN3,ANG,IL33,SERPINE2,BMP4,CD9,CTSL,B2M,EFEMP2,SLIT3,LGALS9,TGFB1
GO:0071222	cellular response to lipopolysaccharide	6.251702600699893e-7	6.251702600699893e-7	+1	CXCL13,TREM2,IL10,CXCL2,CXCL1,ADAMTS13,CCL2,CCL3,HAVCR2,SERPINE1,IL12B,TNF
GO:0050878	regulation of body fluid levels	6.340559585037894e-7	6.340559585037894e-7	+1	F7,HPSE,KNG2,ADAMTS13,F10,SERPINE1,EMILIN2,F13A1,SERPING1,ADM,PLAU,IL18,PROS1,C1QTNF1,C3,CFH,SERPINE2,CD9,PLAT,IL6RA
GO:0010811	positive regulation of cell-substrate adhesion	6.415925211804482e-7	6.415925211804482e-7	+1	HPSE,VWC2,COL26A1,MYOC,CCN1,CSF1,NINJ1,FBLN2,COL16A1,SPOCK2,VIT,SMOC2,EFEMP2
GO:0030195	negative regulation of blood coagulation	6.596043713471317e-7	6.596043713471317e-7	+1	KNG2,SERPINE1,SERPING1,PLAU,PROS1,C1QTNF1,SERPINE2,CD9,PLAT
GO:0045670	regulation of osteoclast differentiation	6.927114612597687e-7	6.927114612597687e-7	+1	TREM2,CCL3,IL12B,TNF,FSTL3,TNFSF11,CCL5,CSF1,NINJ1,TNFRSF11B
GO:0002237	response to molecule of bacterial origin	7.549272628175553e-7	7.549272628175553e-7	+1	CXCL13,TREM2,IL10,CXCL2,CXCL1,ADAMTS13,CCL2,CCL3,SLPI,HAVCR2,SERPINE1,IL12B,TNF,CCL5,LBP,ADM,LY86,IL18,CNP,B2M,LGALS9,TGFB1
GO:0071495	cellular response to endogenous stimulus	7.959419761390016e-7	7.959419761390016e-7	+1	MZB1,SFRP5,FGF23,CXCL13,TREM2,GDF3,BDNF,FGF21,LEP,WFIKKN2,VWC2,SFRP4,CTSS,CCL2,GPC1,INS2,TNF,FSTL3,ANXA1,FGF9,EBI3,ENPP1,FGF18,FLRT2,LEFTY1,BMP2,CCN1,CILP,FGF1,COL16A1,INHBB,PDGFC,FLRT3,IL18,BMP4,SMOC2,CTSB,RARRES2,PLAT,SLIT3,TGFB1
GO:1900047	negative regulation of hemostasis	8.018558171530771e-7	8.018558171530771e-7	+1	KNG2,SERPINE1,SERPING1,PLAU,PROS1,C1QTNF1,SERPINE2,CD9,PLAT
GO:0071219	cellular response to molecule of bacterial origin	8.05280538080132e-7	8.05280538080132e-7	+1	CXCL13,TREM2,IL10,CXCL2,CXCL1,ADAMTS13,CCL2,CCL3,HAVCR2,SERPINE1,IL12B,TNF
GO:0050867	positive regulation of cell activation	8.914201902701255e-7	8.914201902701255e-7	+1	TREM2,IL10,LEP,CCL2,HAVCR2,CLCF1,IL12B,TNF,ANXA1,TNFSF11,CD40,TNFSF13,CCL5,LBP,DPP4,TSLP,IL7,EPHB6,IL33,IL18,B2M,LGALS9,TGFB1
GO:0002819	regulation of adaptive immune response	9.014335931393948e-7	9.014335931393948e-7	+1	TREM2,HAVCR2,CLCF1,IL12B,TNF,ANXA1,CD40,TNFSF13,CD48,DPP4,IL33,IL18,C3,B2M,TGFB1
GO:0050819	negative regulation of coagulation	9.704189404010785e-7	9.704189404010785e-7	+1	KNG2,SERPINE1,SERPING1,PLAU,PROS1,C1QTNF1,SERPINE2,CD9,PLAT
GO:0072676	lymphocyte migration	9.893888846567298e-7	9.893888846567298e-7	+1	CXCL13,CCL8,CCL7,CCL2,CCL3,CCL4,CCL5,CCL24,CCL6,CCL11,ECM1,LGALS9
GO:0032940	secretion by cell	9.978793125277832e-7	9.978793125277832e-7	+1	FGF23,CCL8,TREM2,OSM,BDNF,LEP,CCK,CHGA,IL1RN,NMU,CCL3,CLCF1,IL12B,INS2,EDN3,TNF,ANXA1,TNFSF11,CCL5,BMP2,ADM,MILR1,CCN3,INHBB,ANG,C1QTNF1,SERPINE2,LGALS9,PSAP,TGFB1,PPT1
GO:0019233	sensory perception of pain	0.0000010149166594897142	0.0000010149166594897142	+1	IL10,CCK,CTSS,CCL2,IL1RN,NMU,CCL3,IL12B,TNF,CCN3,IL33,IL18
GO:0061045	negative regulation of wound healing	0.0000011242606074472551	0.0000011242606074472551	+1	KNG2,SERPINE1,TNF,SERPING1,PLAU,PROS1,C1QTNF1,SERPINE2,CD9,PLAT
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.000001200655967883155	0.000001200655967883155	+1	SFRP5,GDF3,BMP3,WFIKKN2,VWC2,SFRP4,FSTL3,FGF9,LEFTY1,BMP2,CCN1,CILP,CCN3,INHBB,BMP4,LGALS9,TGFB1
GO:0071356	cellular response to tumor necrosis factor	0.0000013962204584016	0.0000013962204584016	+1	CCL8,ADAMTS13,CCL7,CCL2,CCL3,CCL4,TNF,TNFSF11,CD40,CHIL1,CCL5,CCL24
GO:0050670	regulation of lymphocyte proliferation	0.000001399703794856325	0.000001399703794856325	+1	MZB1,IL10,LEP,PLA2G2D,HAVCR2,CLCF1,IL12B,ANXA1,CD40,CCL5,LGALS3,IL7,IL18,BMP4,LGALS9,TGFB1
GO:0009968	negative regulation of signal transduction	0.0000014501680913637035	0.0000014501680913637035	+1	SFRP5,MMP12,TREM2,GDF3,IL10,BDNF,IL9R,WFIKKN2,VWC2,SFRP4,IL1RN,GPC1,SERPINE1,IL12B,TNF,FSTL3,FGF9,WNT11,WNT5B,CCL5,MYOC,ENPP1,LGALS3,LEFTY1,BMP2,CILP,ADM,SMPDL3B,CCN3,IL7
GO:0001501	skeletal system development	0.0000014807075176214938	0.0000014807075176214938	+1	GDF3,BMP3,HAPLN3,LEP,WFIKKN2,SFRP4,FGF9,TNFSF11,WNT11,WNT5B,MYOC,FGF18,BMP2,CCN1,NINJ1,TGFBI,EFEMP1,WNT9A,CCN3,PDGFC
GO:0002831	regulation of response to biotic stimulus	0.000001644370160067928	0.000001644370160067928	+1	MMP12,TREM2,CXCL1,LEP,FCNA,HAVCR2,IL12B,EMILIN2,CCL5,LBP,SERPING1,DPP4,SMPDL3B,LY86,GRN,C3,SERPINB1A,CFH
GO:0042509	regulation of tyrosine phosphorylation of STAT protein	0.0000016480287463283187	0.0000016480287463283187	+1	OSM,LEP,CLCF1,IL12B,TNF,CD40,CCL5,TSLP,IL18,IL6RA
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	0.0000017424107809971164	0.0000017424107809971164	+1	TREM2,OSM,LEP,TNF,CCL5,MYOC,PDGFC,IL18,SEMA3E,SERPINE2,DCN
GO:0002520	immune system development	0.000001768782625094029	0.000001768782625094029	+1	CXCL13,TREM2,IL10,CXCL1,LEP,IL9R,PLA2G2D,CCL3,HAVCR2,CLCF1,IL12B,TNF,FSTL3,ANXA1,TNFSF11,CD40,TNFSF13,CCL5,C1QC,CSF1,NINJ1,DPP4,IL7,IL18,TNFRSF11B,BMP4,CCDC134,CTSL,TMEM98,B2M,IL6RA,LGALS9,PSAP,TGFB1
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	0.0000018454752163936673	0.0000018454752163936673	+1	TREM2,OSM,LEP,TNF,CCL5,MYOC,PDGFC,IL18,SEMA3E,DCN
GO:0002705	positive regulation of leukocyte mediated immunity	0.000001915005123506558	0.000001915005123506558	+1	TREM2,CXCL1,CCL2,CLCF1,IL12B,TNF,CD40,TNFSF13,DPP4,IL18,C3,B2M,TGFB1
GO:0016042	lipid catabolic process	0.000002197158480480788	0.000002197158480480788	+1	FGF23,LIPF,FGF21,LEP,PLA2G2D,LIPC,AOAH,LIPH,INS2,TNF,SMPDL3B,PLA1A,SMPDL3A,PLA2G7,RARRES2,PLA2G15,PSAP,ASAH1,PPT1
GO:0022612	gland morphogenesis	0.000002268892274001256	0.000002268892274001256	+1	TNF,TGFA,FGF18,CSF1,FGF1,PLAU,IL18,NTN4,CCL11,SEMA3C,EDA,BMP4,TGFB1
GO:0001667	ameboidal-type cell migration	0.000002347758646541167	0.000002347758646541167	+1	MMP12,CXCL13,SRPX2,EDN3,TNF,ANXA1,CD40,WNT11,FGF18,LEFTY1,DPP4,CCBE1,FGF1,CCN3,SEMA3E,GRN,SEMA3C,BMP4,SMOC2,DCN,TGFB1
GO:0007260	tyrosine phosphorylation of STAT protein	0.0000025041144151548285	0.0000025041144151548285	+1	OSM,LEP,CLCF1,IL12B,TNF,CD40,CCL5,TSLP,IL18,IL6RA
GO:1903036	positive regulation of response to wounding	0.0000025830800537529363	0.0000025830800537529363	+1	F7,HPSE,CCL2,SERPINE1,ANXA1,EMILIN2,PLAU,GRN,SMOC2,PLAT
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.000002805936042716476	0.000002805936042716476	+1	TREM2,HAVCR2,CLCF1,IL12B,TNF,ANXA1,CD40,TNFSF13,DPP4,IL33,IL18,C3,B2M,TGFB1
GO:0046903	secretion	0.000002893106451662236	0.000002893106451662236	+1	FGF23,CCL8,TREM2,OSM,BDNF,LEP,CCK,PLA2G2D,CHGA,IL1RN,NMU,CCL3,CLCF1,IL12B,INS2,EDN3,TNF,ANXA1,TNFSF11,CCL5,BMP2,PLA2R1,ADM,MILR1,CCN3,INHBB,ANG
GO:0046649	lymphocyte activation	0.0000029774429014827454	0.0000029774429014827454	+1	MZB1,IL10,LEP,IL9R,PLA2G2D,CCL2,HAVCR2,CLCF1,IL12B,ANXA1,TNFSF11,CD40,EBI3,TNFSF13,CCL5,LGALS3,CFB,CD48,DPP4,IL7,EPHB6,IL18,BMP4,CTSL,TMEM98,B2M,IL6RA,LGALS9,PSAP,TGFB1
GO:0051048	negative regulation of secretion	0.0000030755495533546625	0.0000030755495533546625	+1	FGF23,OSM,LEP,CHGA,IL1RN,NMU,IL12B,EDN3,TNF,ANXA1
GO:1902105	regulation of leukocyte differentiation	0.0000033918485646423155	0.0000033918485646423155	+1	TREM2,IL10,CCL3,IL12B,TNF,FSTL3,ANXA1,TNFSF11,CCL5,C1QC,CSF1,NINJ1,IL7,IL18,TNFRSF11B,BMP4,LGALS9,TGFB1
GO:0019730	antimicrobial humoral response	0.0000034509384090153188	0.0000034509384090153188	+1	JCHAIN,CXCL13,CCL8,CXCL2,CXCL1,KNG2,SLPI,RNASE6,ADM,TSLP,ANG,RARRES2,B2M
GO:0043549	regulation of kinase activity	0.000003748538971593326	0.000003748538971593326	+1	TREM2,LEP,IL1RN,IL12B,INS2,EDN3,TNF,TNFSF11,CD40,WNT11,CHIL1,CCL5,TGFA,FGF18,BMP2,CCN1,CSF1,FGF1,ANG,PDGFC,TNXB,EPHB6,IL18,BMP4,IL6RA,LGALS9,TGFB1
GO:0071677	positive regulation of mononuclear cell migration	0.0000039726023248498504	0.0000039726023248498504	+1	CXCL13,CCL7,CCL2,CCL3,SERPINE1,CCL5,LGALS3,PLA2G7,LGALS9,TGFB1
GO:0002706	regulation of lymphocyte mediated immunity	0.000004010608775338127	0.000004010608775338127	+1	TREM2,LEP,HAVCR2,CLCF1,IL12B,TNF,CD40,TNFSF13,DPP4,IL18,C3,B2M,LGALS9,TGFB1
GO:0051049	regulation of transport	0.000004178060708408227	0.000004178060708408227	+1	FGF23,TREM2,OSM,FGF21,CXCL1,LEP,CCK,SFRP4,CTSS,CHGA,CCL2,IL1RN,PM20D1,NMU,CCL3,SERPINE1,CLCF1,IL12B,INS2,EDN3,TNF,ANXA1,TNFSF11,CCL5,ENPP1,PLTP,LGALS3,BMP2,LBP,PLA2R1,MFGE8,CCN3,INHBB,ANG,CFP,CRYAB,PROS1,C1QTNF1,C3,IL16,SERPINE2,BMP4,B2M,LGALS9,TGFB1,PPT1
GO:0034612	response to tumor necrosis factor	0.000004259192690967202	0.000004259192690967202	+1	CCL8,ADAMTS13,CCL7,CCL2,CCL3,CCL4,TNF,TNFSF11,CD40,CHIL1,CCL5,CCL24
GO:0042110	T cell activation	0.000004352959851876246	0.000004352959851876246	+1	LEP,PLA2G2D,CCL2,HAVCR2,IL12B,ANXA1,TNFSF11,EBI3,CCL5,LGALS3,CD48,DPP4,IL7,EPHB6,IL18,BMP4,CTSL,TMEM98,B2M,IL6RA,LGALS9,PSAP,TGFB1
GO:0140352	export from cell	0.000004490681271525285	0.000004490681271525285	+1	FGF23,CCL8,TREM2,OSM,BDNF,LEP,CCK,CHGA,IL1RN,NMU,CCL3,CLCF1,IL12B,INS2,EDN3,TNF,ANXA1,TNFSF11,CCL5,BMP2,ADM,MILR1,CCN3,INHBB,ANG,C1QTNF1,SERPINE2,LGALS9,PSAP,TGFB1,PPT1
GO:0090303	positive regulation of wound healing	0.000004543189969972054	0.000004543189969972054	+1	F7,HPSE,CCL2,SERPINE1,ANXA1,EMILIN2,PLAU,SMOC2,PLAT
GO:0051897	positive regulation of protein kinase B signaling	0.000004670209607636637	0.000004670209607636637	+1	F7,HPSE,OSM,LEP,F10,TNF,TNFSF11,CHIL1,MYOC,IL18,C1QTNF1,TGFB1
GO:0002761	regulation of myeloid leukocyte differentiation	0.000005162957668104287	0.000005162957668104287	+1	TREM2,CCL3,IL12B,TNF,FSTL3,TNFSF11,CCL5,C1QC,CSF1,NINJ1
GO:1905517	macrophage migration	0.0000053342365499394595	0.0000053342365499394595	+1	TREM2,CCL2,CCL3,CCL5,LGALS3,CSF1,NINJ1,RARRES2,CD9
GO:0048732	gland development	0.000005467990745050374	0.000005467990745050374	+1	IL10,TNF,ANXA1,TNFSF11,WNT11,TGFA,FGF18,TG,BMP2,CSF1,FGF1,PLAU,INHBB,IL18,NTN4,CCL11,SEMA3C,SERPINE2,EDA,BMP4,PSAP,TGFB1
GO:0002763	positive regulation of myeloid leukocyte differentiation	0.000005952587398232138	0.000005952587398232138	+1	TREM2,CCL3,IL12B,TNF,TNFSF11,CCL5,CSF1,NINJ1
GO:0040008	regulation of growth	0.000006132205812799951	0.000006132205812799951	+1	OSM,BDNF,LEP,TLL2,SLIT1,FGF9,TNR,WNT11,ENPP1,CSF1,IGFBP4,CCN3,IL7,SEMA3E,SELENOP,OLFM1,CRYAB,GRN,SEMA3C,C3,CREG1,SERPINE2,BMP4,SLIT3,TGFB1,PPT1
GO:0032675	regulation of interleukin-6 production	0.000006301185841551746	0.000006301185841551746	+1	TREM2,IL10,LEP,HAVCR2,TNF,CCN1,LBP,TSLP,IL33,VEGFD,IL16,IL6RA,LGALS9
GO:0032635	interleukin-6 production	0.000006301185841551746	0.000006301185841551746	+1	TREM2,IL10,LEP,HAVCR2,TNF,CCN1,LBP,TSLP,IL33,VEGFD,IL16,IL6RA,LGALS9
GO:0051130	positive regulation of cellular component organization	0.000006459627668432966	0.000006459627668432966	+1	CXCL13,CCL8,TREM2,BDNF,CCK,SFRP4,SRPX2,SERPINE1,EDN3,TNF,METRN,ANXA1,WNT11,MYOC,TGFA,LGALS3,FLRT2,CCL24,BMP2,LBP,EFEMP1,COL16A1,TNXB,FLRT3,CCL11,GRN,C3,SERPINE2,BMP4,DCN,B2M,EFEMP2,TGFB1,PPT1
GO:0071396	cellular response to lipid	0.000006580343255643587	0.000006580343255643587	+1	FGF23,CXCL13,TREM2,IL10,CXCL2,BDNF,CXCL1,LEP,ADAMTS13,CCL2,CCL3,HAVCR2,SERPINE1,IL12B,TNF,ANXA1
GO:0051248	negative regulation of protein metabolic process	0.000006700944451347499	0.000006700944451347499	+1	TREM2,IL10,WFDC6B,KNG2,IL9R,WFIKKN2,SERPINB2,SLPI,SERPINE1,TNF,FETUB,TIMP4,ENPP1,SERPINA1F,BMP2,C4B,SERPING1,PLAU,WNT9A,INHBB,ANG,IL18,TIMP2,CRYAB,C3,SERPINB1A,SERPINE2,BMP4,CTSB,PLAT,TMEM98,ECM1,TGFB1
GO:0098883	synapse pruning	0.000006767665891479473	0.000006767665891479473	+1	TREM2,C1QC,C1QA,C1QB,C3
GO:0001503	ossification	0.000007106206476424829	0.000007106206476424829	+1	FGF23,BMP3,LEP,CCL3,TNF,FSTL3,FGF9,TNFSF11,WNT11,MYOC,ENPP1,FGF18,BMP2,CCN1,CSF1
GO:0032760	positive regulation of tumor necrosis factor production	0.000008526059385672377	0.000008526059385672377	+1	LEP,CCL2,CCL3,HAVCR2,CCL4,IL12B,CCN1,LBP,IL33,IL18
GO:0019222	regulation of metabolic process	0.00000853110993140461	0.00000853110993140461	+1	MZB1,JCHAIN,SFRP5,FGF23,MMP12,TREM2,GDF3,HPSE,IL10,OSM,BDNF,FGF21,BMP3,CXCL1,WFDC6B,KNG2,LEP,FCNA,CCK,IL9R,WFIKKN2,SFRP4,CHGA,CCL2,IL1RN,SERPINB2,CCL3,SRPX2,SLPI,HAVCR2,SERPINE1,CCL4,CLCF1,IL12B,INS2,EDN3,TNF,FSTL3,ANXA1,PCOLCE2,FGF9,TNFSF11,CD40,THBS4,FETUB,TIMP4,WNT11,TNFSF13,CHIL1,CCL5,ADAMTS5,TGFA,ENPP1,SERPINA1F,FGF18,LEFTY1,BMP2,CCN1,LBP,CSF1,C4B,SERPING1,PLA2R1,CILP,AEBP1,CCBE1,EFEMP1,IGFBP4,FGF1,TSLP,PLAU,WNT9A,CCN3,INHBB,ANG,CASP4,IL7,PDGFC,TNXB,EPHB6,IL33,IL18,TIMP2,OLFM1,CRYAB,GRN,C1QTNF1,VEGFD,C3,SERPINB1A,IL16,CREG1,SERPINE2,GSDMD,EDA,BMP4,SMOC2,CTSB,RARRES2,DCN,PLAT,TMEM98,CTSD,B2M,ECM1,IL6RA,SLIT3,LGALS9,PSAP,TGFB1,ASAH1
GO:0001936	regulation of endothelial cell proliferation	0.00000891860658455419	0.00000891860658455419	+1	IL10,LEP,CCL2,IL12B,TNF,THBS4,CCL24,BMP2,ANG,CCL11,VEGFD,BMP4,ECM1
GO:0050918	positive chemotaxis	0.000008972484577841146	0.000008972484577841146	+1	F7,SAA3,CCL3,CCL5,LGALS3,CCL6,VEGFD,IL16,BMP4
GO:0043542	endothelial cell migration	0.000009197541780629376	0.000009197541780629376	+1	CXCL13,SRPX2,TNF,ANXA1,CD40,FGF18,DPP4,CCBE1,FGF1,CCN3,GRN,BMP4,SMOC2,DCN,TGFB1
GO:0045088	regulation of innate immune response	0.000009276684889719774	0.000009276684889719774	+1	MMP12,TREM2,LEP,FCNA,HAVCR2,IL12B,LBP,SERPING1,DPP4,SMPDL3B,GRN,C3,SERPINB1A,CFH,LGALS9
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.000010202999699790341	0.000010202999699790341	+1	LEP,CCL2,CCL3,HAVCR2,CCL4,IL12B,CCN1,LBP,IL33,IL18
