"EnrichmentMap::Colouring (gat_d_en)","EnrichmentMap::ES (gat_d_en)","EnrichmentMap::fdr_qvalue (gat_d_en)","EnrichmentMap::fwer_qvalue (gat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (gat_d_en)","EnrichmentMap::pvalue (gat_d_en)","MCODE::Clusters (2)","MCODE::Node Status (2)","MCODE::Score (2)","name","selected","shared name","wordcloud.sync"
"0.9974895087436111",,"0.002510491256388948",,"TFPI|SERPINA1A|CFD|MASP1|VTN","Complement and coagulation cascades","5","ENR","KEGG:04610","1.0","0.002510491256388948","Cluster 3","Clustered","17.0","KEGG:04610","false","KEGG:04610","false"
"0.9826843672189108",,"0.017315632781089173",,"ADIPOQ|PDGFB|C1QTNF12|IGF2|IGF1|C1QTNF2","regulation of carbohydrate biosynthetic process","6","ENR","GO:0043255","1.0","0.017315632781089173","Cluster 7","Clustered","70.4419002050581","GO:0043255","false","GO:0043255",
"0.9873689408112003",,"0.01263105918879968",,"MMP2|DAG1|PTN|LAMA5|TNC|FGF10|IGF1","gland morphogenesis","7","ENR","GO:0022612","1.0","0.01263105918879968","Cluster 11","Clustered","59.37987927565393","GO:0022612","false","GO:0022612","false"
"0.9999882673193436",,"1.1732680656383777E-5",,"COL1A1|COL3A1|ELN|COL1A2|COL4A1|COL5A2|COL4A4|COL4A3|COL28A1|COL4A5","Protein digestion and absorption","10","ENR","KEGG:04974","1.0","1.1732680656383777E-5","Cluster 2","Clustered","35.78752642706131","KEGG:04974","false","KEGG:04974","false"
"0.999708188229781",,"2.918117702190228E-4",,"REN1|POSTN|ADAMTS16|COL1A2|ADIPOQ|AGT|KDR|RNLS|NAMPT","regulation of blood pressure","9","ENR","GO:0008217","1.0","2.918117702190228E-4","Cluster 12","Clustered","28.766129032258064","GO:0008217","false","GO:0008217","false"
"0.9785104040841103",,"0.021489595915889753",,"COL1A1|COL3A1|COL1A2|LAMA5|COL5A2|LAMA4|LAMB1","Signaling by MET","7","ENR","REAC:R-MMU-6806834","1.0","0.021489595915889753","Cluster 6","Clustered","38.952439024390245","REAC:R-MMU-6806834","false","REAC:R-MMU-6806834","false"
"0.9996269712195778",,"3.730287804222273E-4",,"REN1|COL3A1|TFPI|ADAMTS12|IL17RB|ADAMTS4|AGT|VTN|MFAP4|FGL2|LPL|COL1A1|MMRN1|CFD|MASP1|C1QTNF12|HP|YBX1|MMP2|DAG1|ITIH4|ANGPT4|PTN|SERPINA1A|INSL3|TRF|TAFA5|KDR|C2|TNC|FGF10|NAMPT|IGF2|IGF1|VEGFA|LYZ1|ADIPOQ|MMRN2|PDGFB|VEGFB|CXCL12|C1QBP","response to stress","42","ENR","GO:0006950","1.0","3.730287804222273E-4","Cluster 1","Clustered","115.7214616369546","GO:0006950","false","GO:0006950","false"
"0.9872068329411272",,"0.012793167058872807",,"REN1|RETN|AGT","steroid hormone secretion","3","ENR","GO:0035929","1.0","0.012793167058872807","Cluster 12","Clustered","31.785714285714285","GO:0035929","false","GO:0035929","false"
"0.9998881358868013",,"1.1186411319874007E-4",,"COL1A1|COL3A1|COL1A2|COL4A1|LAMA5|COL4A4|LAMA4|COL4A3|COL4A5|LAMB1","Amoebiasis","10","ENR","KEGG:05146","1.0","1.1186411319874007E-4","Cluster 2","Clustered","35.55882352941176","KEGG:05146","false","KEGG:05146","false"
"0.9975446538858171",,"0.0024553461141829025",,"DAG1|ANGPT1|ANGPT4|AGT|VTN|THPO|KDR|BMPER|FGF10|ZBED3|IGF2|IGF1|VEGFA|ADIPOQ|PDGFB|ENPP2|VEGFB|EFNA1|CTF1","regulation of protein phosphorylation","19","ENR","GO:0001932","1.0","0.0024553461141829025","Cluster 1","Clustered","119.60699102503543","GO:0001932","false","GO:0001932","false"
"0.9999964455414233",,"3.554458576669129E-6",,"COL3A1|AGT|FGFBP3|FABP5|NPNT|THPO|ZBED3|COL1A1|RSPO3|C1QTNF12|LAMB1|ANGPT1|PTN|RETN|INSL3|KDR|BMPER|FGF10|IGF2|IGF1|C1QTNF2|VEGFA|PCSK5|ADGRG1|ADIPOQ|PDGFB|VEGFB|EFNA1|CXCL12|C1QBP","positive regulation of cell communication","30","ENR","GO:0010647","1.0","3.554458576669129E-6","Cluster 1","Clustered","118.79396551724139","GO:0010647","false","GO:0010647","false"
"0.9997249854554515",,"2.750145445485246E-4",,"DAG1|ANGPT1|ANGPT4|AGT|VTN|THPO|KDR|FGF10|IGF2|IGF1|VEGFA|ADIPOQ|PDGFB|ENPP2|VEGFB|EFNA1|CTF1","positive regulation of protein phosphorylation","17","ENR","GO:0001934","1.0","2.750145445485246E-4","Cluster 1","Clustered","119.60699102503543","GO:0001934","false","GO:0001934","false"
"0.9999371980768998",,"6.280192310014627E-5",,"EGFL7|COL3A1|ADAMTS9|DAG1|ANGPT4|ADGRG1|PTN|ADIPOQ|MMRN2|TAFA5|CXCL12|PODN","negative regulation of cell motility","12","ENR","GO:2000146","1.0","6.280192310014627E-5","Cluster 8","Clustered","51.0","GO:2000146","false","GO:2000146","false"
"0.9999998878274036",,"1.1217259648689479E-7",,"EGFL7|VEGFA|MMRN2|PDGFB|KDR|COL4A3|VEGFB|BMPER|FGF10|CXCL12|IGF2|IGF1","endothelial cell proliferation","12","ENR","GO:0001935","1.0","1.1217259648689479E-7","Cluster 1","Clustered","117.18060133852762","GO:0001935","false","GO:0001935","false"
"0.999999362574159",,"6.374258410029246E-7",,"EGFL7|VEGFA|MMRN2|PDGFB|KDR|COL4A3|VEGFB|FGF10|CXCL12|IGF2|IGF1","regulation of endothelial cell proliferation","11","ENR","GO:0001936","1.0","6.374258410029246E-7","Cluster 1","Clustered","118.07071801437999","GO:0001936","false","GO:0001936","false"
"0.999999999999973",,"2.7026509692223504E-14",,"COL3A1|ELN|AGT|COL4A3|CPE|PI16|COL1A1|NAXE|RSPO3|ADAMTS9|COL1A2|COL4A1|MMP2|DAG1|ANGPT1|ANGPT4|PTN|TAFA5|KDR|BMPER|FGF10|IGF2|IGF1|EGFL7|VEGFA|PCSK5|ADGRG1|MMRN2|PDGFB|ENPP2|LAMA4|VEGFB|EFNA1|CXCL12","circulatory system development","34","ENR","GO:0072359","1.0","2.7026509692223504E-14","Cluster 1","Clustered","117.59444444444445","GO:0072359","false","GO:0072359","false"
"1.0",,"6.704342493566096E-20",,"COL3A1|POSTN|AGT|VTN|COL1A1|ADAMTS9|LAMB1|MMP2|DAG1|ANGPT1|ANGPT4|PTN|RETN|INSL3|TRF|TAFA5|KDR|TNC|BMPER|FGF10|PODN|IGF2|IGF1|EGFL7|VEGFA|PCSK5|ADGRG1|ADIPOQ|LAMA5|MMRN2|PDGFB|ENPP2|LAMA4|VEGFB|EFNA1|CXCL12|C1QBP","regulation of cell motility","37","ENR","GO:2000145","1.0","6.704342493566096E-20","Cluster 1","Clustered","119.60699102503543","GO:2000145","false","GO:2000145","false"
"0.9999838404706874",,"1.6159529312598217E-5",,"REN1|COL3A1|POSTN|ADAMTS12|AGT|FGFBP3|FABP5|NPNT|THPO|ASPN|ZBED3|COL1A1|RSPO3|IGFBP7|GREM2|C1QTNF12|KAZALD1|LAMB1|YBX1|DAG1|ANGPT1|PTN|RETN|INSL3|KDR|BMPER|FGF10|IGF2|IGF1|C1QTNF2|EGFL7|VEGFA|PCSK5|ADGRG1|ADIPOQ|MMRN2|PDGFB|VEGFB|EFNA1|CXCL12|C1QBP","regulation of cell communication","41","ENR","GO:0010646","1.0","1.6159529312598217E-5","Cluster 1","Clustered","117.24778678594726","GO:0010646","false","GO:0010646","false"
"0.9999980948038266",,"1.9051961733802754E-6",,"EGFL7|VEGFA|PDGFB|KDR|VEGFB|FGF10|CXCL12|IGF2|IGF1","positive regulation of endothelial cell proliferation","9","ENR","GO:0001938","1.0","1.9051961733802754E-6","Cluster 1","Clustered","119.60699102503543","GO:0001938","false","GO:0001938","false"
"0.9999999999549679",,"4.503208677996163E-11",,"IL15RA|ADAMTS12|PRXL2A|AGT|THPO|ASPN|COL4A3|ZBED3|FGL2|PI16|NAXE|ADAMTS9|ADAMTS7|CHADL|DAG1|ANGPT4|PTN|RETN|TRF|TAFA5|KDR|BMPER|FGF10|IGF2|IGF1|VEGFA|ADIPOQ|LAMA5|MMRN2|ENPP2|LAMA4|VEGFB|EFNA1|CXCL12","regulation of multicellular organismal development","34","ENR","GO:2000026","1.0","4.503208677996163E-11","Cluster 1","Clustered","114.92117191818684","GO:2000026","false","GO:2000026","false"
"0.9999999999951823",,"4.8177567553608566E-12",,"MMP2|ANGPT1|POSTN|ANGPT4|PTN|RETN|AGT|INSL3|VTN|TRF|KDR|FGF10|IGF2|IGF1|COL1A1|VEGFA|PCSK5|PDGFB|ENPP2|VEGFB|CXCL12|C1QBP|LAMB1","positive regulation of cell motility","23","ENR","GO:2000147","1.0","4.8177567553608566E-12","Cluster 1","Clustered","118.41515236231479","GO:2000147","false","GO:2000147","false"
"0.999999651362208",,"3.48637791979622E-7",,"DAG1|ANGPT1|ADAMTS12|AGT|NPNT|KDR|TNC|FGF10|IGF1|VEGFA|ADAMTS16|COL4A1|LAMA5|MMRN2|CXCL12","epithelial tube morphogenesis","15","ENR","GO:0060562","1.0","3.48637791979622E-7","Cluster 1","Clustered","104.41858064516128","GO:0060562","false","GO:0060562","false"
"0.9950425389816928",,"0.004957461018307153",,"COL3A1|COL4A1|COL5A2|COL4A4|COL4A3|COL4A5","Signaling by PDGF","6","ENR","REAC:R-MMU-186797","1.0","0.004957461018307153","Cluster 2","Clustered","35.78752642706131","REAC:R-MMU-186797","false","REAC:R-MMU-186797","false"
"0.9864874591160063",,"0.013512540883993637",,"DAG1|ANGPT1|PTN|KDR|FGF10|VEGFA|LAMA5|PDGFB|ENPP2|VEGFB|EFNA1|CXCL12|C1QBP","taxis","13","ENR","GO:0042330","1.0","0.013512540883993637","Cluster 1","Clustered","117.73426573426573","GO:0042330","false","GO:0042330","false"
"0.999978075840951",,"2.1924159049057584E-5",,"NAXE|RSPO3|ADAMTS9|VEGFA|ANGPT1|MMRN2|KDR|VEGFB|BMPER","sprouting angiogenesis","9","ENR","GO:0002040","1.0","2.1924159049057584E-5","Cluster 5","Clustered","81.31452455590387","GO:0002040","false","GO:0002040","false"
"0.9916333153315006",,"0.008366684668499427",,"ANGPT1|IL15RA|RETN|AGT|VTN|TRF|C2|IGF1|C1QTNF2|PON1|VEGFA|ADIPOQ|MASP1|PDGFB|C1QTNF12|LIPG","positive regulation of transport","16","ENR","GO:0051050","1.0","0.008366684668499427","Cluster 7","Clustered","68.17684210526316","GO:0051050","false","GO:0051050",
"0.9999999941750841",,"5.82491585979071E-9",,"ANGPT1|ANGPT4|PTN|AGT|KDR|BMPER|IGF2|IGF1|ADAMTS9|VEGFA|MMRN2|PDGFB|EFNA1|CXCL12","endothelial cell migration","14","ENR","GO:0043542","1.0","5.82491585979071E-9","Cluster 1","Clustered","119.4350762527233","GO:0043542","false","GO:0043542","false"
"0.9617900233400448",,"0.03820997665995519",,"IGF2|IGF1|C1QTNF2","positive regulation of glycogen biosynthetic process","3","ENR","GO:0045725","1.0","0.03820997665995519","Cluster 7","Clustered","64.08485540334856","GO:0045725","false","GO:0045725",
"0.9999940763267636",,"5.9236732363209565E-6",,"REN1|MMP2|ANGPT1|POSTN|AGT|FGFBP3|FABP5|KDR|RNLS|NAMPT|PON1|VEGFA|ADAMTS16|COL1A2|ADIPOQ|VEGFB","circulatory system process","16","ENR","GO:0003013","1.0","5.9236732363209565E-6","Cluster 4","Clustered","46.113207547169814","GO:0003013","false","GO:0003013","false"
"0.970456650983568",,"0.029543349016431925",,"REN1|APOC1|ANGPT1|IL15RA|RETN|AGT|VTN|TRF|FABP5|C2|FGF10|IGF1|C1QTNF2|PON1|LGI3|VEGFA|ADIPOQ|MASP1|C1QTNF12|LIPG","regulation of transport","20","ENR","GO:0051049","1.0","0.029543349016431925","Cluster 12","Clustered","33.6130867709815","GO:0051049","false","GO:0051049","false"
"0.9886794639636075",,"0.011320536036392461",,"REN1|MMP2|VEGFA|DAG1|ADAMTS12|INSL3|ADAMTS7|KDR|IGF1","anatomical structure maturation","9","ENR","GO:0071695","1.0","0.011320536036392461","Cluster 11","Clustered","57.85255540479421","GO:0071695","false","GO:0071695","false"
"0.9999312681689742",,"6.87318310258433E-5",,"COL1A1|VEGFA|PTN|ADAMTS12|COL1A2|COL5A2|NPNT|ADAMTS7|ASPN|KAZALD1|IGF2|IGF1","ossification","12","ENR","GO:0001503","1.0","6.87318310258433E-5","Cluster 2","Seed","39.704016913319236","GO:0001503","false","GO:0001503","false"
"0.9921613066003875",,"0.007838693399612547",,"REN1|RETN|AGT","regulation of steroid hormone secretion","3","ENR","GO:2000831","1.0","0.007838693399612547","Cluster 12","Clustered","31.785714285714285","GO:2000831","false","GO:2000831","false"
"0.9999998680572171",,"1.3194278288068256E-7",,"EGFL7|POSTN|PCSK5|ADIPOQ|RETN|AGT|VTN|PDGFB|TAFA5|IGF1","muscle cell migration","10","ENR","GO:0014812","1.0","1.3194278288068256E-7","Cluster 10","Clustered","57.16346153846154","GO:0014812","false","GO:0014812","false"
"0.9999740794946258",,"2.59205053741973E-5",,"PON1|REN1|APOC1|RETN|AGT|LIPG","regulation of lipid transport","6","ENR","GO:0032368","1.0","2.59205053741973E-5","Cluster 9","Clustered","22.475783475783476","GO:0032368","false","GO:0032368","false"
"0.9995169133777635",,"4.83086622236468E-4",,"COL3A1|COL4A1|COL5A2|COL4A4|COL4A3|COL4A5","NCAM signaling for neurite out-growth","6","ENR","REAC:R-MMU-375165","1.0","4.83086622236468E-4","Cluster 2","Clustered","35.78752642706131","REAC:R-MMU-375165","false","REAC:R-MMU-375165","false"
"0.9999999978148602",,"2.1851398315002468E-9",,"ANGPT1|ANGPT4|PTN|AGT|KDR|BMPER|IGF2|IGF1|ADAMTS9|VEGFA|MMRN2|PDGFB|EFNA1","regulation of endothelial cell migration","13","ENR","GO:0010594","1.0","2.1851398315002468E-9","Cluster 1","Clustered","115.38444767441861","GO:0010594","false","GO:0010594","false"
"0.9999795810224889",,"2.041897751120308E-5",,"COL3A1|POSTN|ADAMTS12|AGT|NPNT|COL4A3|COL1A1|COL1A2|COL4A1|COL5A2|ADAMTS7|MMP2|DAG1|ANGPT1|ANGPT4|PTN|RETN|TRF|KDR|BMPER|FGF10|IGF2|IGF1|VEGFA|ADIPOQ|LAMA5|MMRN2|PDGFB|ENPP2|VEGFB|EFNA1|CXCL12|C1QBP|PTGDS|LIPG|REN1|TFPI|IL15RA|IL17RB|PRXL2A|FGFBP3|THPO|ASPN|ZBED3|LPL|GREM2|C1QTNF12|HP|YBX1|ITIH4|SERPINA1A|SERPINA3C|C2|PCOLCE|PON1|ENTPD6","response to chemical","56","ENR","GO:0042221","1.0","2.041897751120308E-5","Cluster 1","Clustered","119.60699102503543","GO:0042221","false","GO:0042221","false"
"0.9858680429487199",,"0.01413195705128007",,"VEGFA|ADAMTS16|LAMA5|AGT|NPNT","ureteric bud morphogenesis","5","ENR","GO:0060675","1.0","0.01413195705128007","Cluster 4","Clustered","50.33766233766234","GO:0060675","false","GO:0060675","false"
"0.9983778961733439",,"0.0016221038266560457",,"MMP2|ADIPOQ|AGT|PDGFB|TAFA5|IGF1","regulation of vascular associated smooth muscle cell proliferation","6","ENR","GO:1904705","1.0","0.0016221038266560457","Cluster 5","Clustered","91.14376237623762","GO:1904705","false","GO:1904705","false"
"0.9999926517591555",,"7.348240844462171E-6",,"COL3A1|DAG1|SERPINA1A|RETN|AGT|SERPINA3C|ZBED3|IGF2|LPL|IGF1|COL1A1|ADIPOQ|C1QTNF12|CXCL12|YBX1","response to peptide hormone","15","ENR","GO:0043434","1.0","7.348240844462171E-6","Cluster 11","Clustered","53.51186440677966","GO:0043434","false","GO:0043434","false"
"0.9999989626959137",,"1.0373040863029646E-6",,"ANGPT1|ANGPT4|VTN|KDR|COL4A3|TNC|FGF10|COL4A5|IGF2|IGF1|COL1A1|VEGFA|COL1A2|COL4A1|LAMA5|PDGFB|COL4A4|LAMA4|VEGFB|EFNA1|LAMB1","PI3K-Akt signaling pathway","21","ENR","KEGG:04151","1.0","1.0373040863029646E-6","Cluster 1","Clustered","105.59375","KEGG:04151","false","KEGG:04151","false"
"0.95987936008381",,"0.04012063991618999",,"ACRBP|DAG1|ANGPT1|ANGPT4|AGT|VTN|NPNT|KDR|COL4A3|PCOLCE|FGF10|HNRNPA2B1|IGF2|IGF1|PON1|VEGFA|SPON1|ADIPOQ|PDGFB|TCP1|EFNA1","positive regulation of molecular function","21","ENR","GO:0044093","1.0","0.04012063991618999","Cluster 1","Clustered","112.24880382775119","GO:0044093","false","GO:0044093","false"
"0.9986431193589262",,"0.0013568806410737084",,"APOC1|DAG1|ANGPT1|ANGPT4|AGT|VTN|TRF|NPNT|THPO|KDR|BMPER|FGF10|ZBED3|IGF2|IGF1|VEGFA|ADIPOQ|PDGFB|ENPP2|VEGFB|EFNA1|CTF1","regulation of phosphorus metabolic process","22","ENR","GO:0051174","1.0","0.0013568806410737084","Cluster 1","Clustered","119.60699102503543","GO:0051174","false","GO:0051174","false"
"0.9783405846847136",,"0.021659415315286406",,"APOC1|SERPINA3K|TFPI|ITIH4|SERPINA3B|PTN|SERPINA1A|AGT|VTN|COL28A1","negative regulation of molecular function","10","ENR","GO:0044092","1.0","0.021659415315286406","Cluster 3","Clustered","17.905263157894737","GO:0044092","false","GO:0044092","false"
"0.9999936094956812",,"6.39050431886172E-6",,"VEGFA|SERPINA3K|TFPI|ITIH4|SERPINA3B|SERPINA1A|AGT|VTN|SERPINA3C|COL28A1|IGF1","negative regulation of peptidase activity","11","ENR","GO:0010466","1.0","6.39050431886172E-6","Cluster 3","Clustered","17.454545454545453","GO:0010466","false","GO:0010466","false"
"0.9996288222114883",,"3.7117778851167966E-4",,"ADAMTS9|ANGPT4|PTN|AGT|TAFA5|COL4A3","negative regulation of blood vessel morphogenesis","6","ENR","GO:2000181","1.0","3.7117778851167966E-4","Cluster 8","Seed","53.0","GO:2000181","false","GO:2000181","false"
"0.9991397912806309",,"8.602087193691178E-4",,"REN1|COL3A1|DAG1|ANGPT1|AGT|INSL3|FGFBP3|NPNT|THPO|KDR|BMPER|FGF10|IGF2|IGF1|C1QTNF2|VEGFA|ADGRG1|ADIPOQ|PDGFB|VEGFB|C1QTNF12|EFNA1|CXCL12|C1QBP","regulation of intracellular signal transduction","24","ENR","GO:1902531","1.0","8.602087193691178E-4","Cluster 1","Clustered","118.61917808219178","GO:1902531","false","GO:1902531","false"
"0.9999899136337601",,"1.0086366239890994E-5",,"COL3A1|POSTN|ADAMTS12|AGT|NPNT|COL4A3|COL4A5|COL1A1|OLFML2B|COL1A2|COL4A1|ADAMTS14|KAZALD1|LAMB1|DAG1|ANGPT1|ANGPT4|PTN|RETN|INSL3|TRF|TAFA5|KDR|TNC|BMPER|FGF10|IGF2|IGF1|EGFL7|VEGFA|PCSK5|ADGRG1|ADIPOQ|LAMA5|MMRN2|PDGFB|VEGFB|EFNA1|CXCL12|C1QBP|REN1|IL15RA|IL17RB|FGFBP3|FABP5|THPO|ASPN|CPE|ZBED3|LPL|RSPO3|SPARCL1|IGFBP7|CFD|MASP1|GREM2|NRG4|CPZ|C1QTNF12|CTF1|HP|YBX1|CAP2|FJX1|NAMPT|C1QTNF2","cell communication","66","ENR","GO:0007154","1.0","1.0086366239890994E-5","Cluster 1","Clustered","119.60699102503543","GO:0007154","false","GO:0007154","false"
"0.9999999999992725",,"7.275617111083237E-13",,"COL3A1|POSTN|ELN|ADAMTS12|AGT|VTN|NPNT|COL4A3|MMP17|COL1A1|ADAMTS9|ADAMTS16|COL1A2|COL4A1|COL5A2|ADAMTS7|COL4A4|CHADL|LAMB1|MMP2|DAG1|ANGPT1|ANGPT4|PTN|RETN|INSL3|TRF|TAFA5|KDR|TNC|BMPER|FGF10|IGF2|IGF1|EGFL7|VEGFA|PCSK5|ADGRG1|ADIPOQ|LAMA5|MMRN2|PDGFB|ENPP2|LAMA4|VEGFB|EFNA1|CXCL12|C1QBP|REN1|IL15RA|PRXL2A|THPO|ASPN|CPE|ZBED3|FGL2|PI16|RSPO3|GREM2|NRG4|CTF1|HP|YBX1|FJX1","multicellular organism development","64","ENR","GO:0007275","1.0","7.275617111083237E-13","Cluster 1","Clustered","119.60699102503543","GO:0007275","false","GO:0007275","false"
"0.9999973062837889",,"2.6937162110634226E-6",,"COL1A1|MMP2|COL3A1|COL1A2|COL4A1|COL5A2|COL4A4|COL4A3|COL4A5","Collagen degradation","9","ENR","REAC:R-MMU-1442490","1.0","2.6937162110634226E-6","Cluster 2","Clustered","33.97459165154265","REAC:R-MMU-1442490","false","REAC:R-MMU-1442490","false"
"0.9999928807620527",,"7.119237947254387E-6",,"COL3A1|ADAMTS12|ADAMTS4|AGT|VTN|COL4A3|COL28A1|MMP17|ADAMTS15|ADAMTS9|ADAMTS16|ADAMTS14|ADAMTS7|MMP2|DAG1|ANGPT1|ANGPT4|KDR|BMPER|FGF10|IGF2|IGF1|VEGFA|PCSK5|ADIPOQ|PDGFB|ENPP2|VEGFB|EFNA1|LIPG|REN1|APOC1|TFPI|FABP5|THPO|CPE|ZBED3|PI16|NAXE|SPON1|CFD|MASP1|CPZ|CTF1|HP|YBX1|ACRBP|SERPINA3K|ITIH4|SERPINA3B|SERPINA1A|TINAGL1|CPXM1|SERPINA3C|C2|PCOLCE|NGRN|NAMPT|PON1|ENTPD5|GARS|XYLT2","organonitrogen compound metabolic process","62","ENR","GO:1901564","1.0","7.119237947254387E-6","Cluster 1","Clustered","114.8587376556462","GO:1901564","false","GO:1901564","false"
"0.9999497683244151",,"5.0231675584980713E-5",,"SERPINA3K|TFPI|ITIH4|SERPINA3B|SERPINA1A|AGT|VTN|SERPINA3C|COL28A1|IGF1|PI16|VEGFA|EFNA1","negative regulation of proteolysis","13","ENR","GO:0045861","1.0","5.0231675584980713E-5","Cluster 3","Clustered","17.454545454545453","GO:0045861","false","GO:0045861","false"
"0.9999999999999989",,"1.1104779432010816E-15",,"COL3A1|POSTN|ADAMTS12|VTN|NPNT|MFAP4|COL4A3|COL28A1|FGL2|COL1A1|ADAMTS9|SPON1|MMRN1|SPARCL1|IGFBP7|ECM2|LAMB1|MMP2|DAG1|ANGPT1|PTN|KDR|TNC|IGF2|IGF1|EGFL7|VEGFA|PCSK5|ADGRG1|ADIPOQ|LAMA5|MMRN2|PDGFB|ENPP2|LAMA4|EFNA1|CXCL12|C1QBP","cell adhesion","38","ENR","GO:0007155","1.0","1.1104779432010816E-15","Cluster 1","Clustered","111.58429961348794","GO:0007155","false","GO:0007155","false"
"0.9999984081693731",,"1.5918306268549727E-6",,"COL3A1|ANGPT1|AGT|INSL3|FGFBP3|NPNT|THPO|KDR|BMPER|FGF10|IGF2|IGF1|C1QTNF2|VEGFA|ADGRG1|ADIPOQ|PDGFB|VEGFB|C1QTNF12|EFNA1|CXCL12|C1QBP","positive regulation of intracellular signal transduction","22","ENR","GO:1902533","1.0","1.5918306268549727E-6","Cluster 1","Clustered","119.00990675990677","GO:1902533","false","GO:1902533","false"
"0.966815378287926",,"0.033184621712074036",,"COL1A1|COL3A1|ADAMTS12|THPO|ADAMTS7|KDR|IGF1","bone development","7","ENR","GO:0060348","1.0","0.033184621712074036","Cluster 11","Clustered","48.644412191582","GO:0060348","false","GO:0060348","false"
"0.9999999887965606",,"1.1203439407247494E-8",,"COL3A1|IL17RB|AGT|FGFBP3|VTN|FABP5|NPNT|THPO|MFAP4|ZBED3|LPL|COL1A1|RSPO3|CFD|MASP1|C1QTNF12|LAMB1|ANGPT1|PTN|INSL3|KDR|C2|BMPER|FGF10|IGF2|IGF1|C1QTNF2|VEGFA|PCSK5|ADGRG1|ADIPOQ|MMRN2|PDGFB|VEGFB|EFNA1|CXCL12|C1QBP","positive regulation of response to stimulus","37","ENR","GO:0048584","1.0","1.1203439407247494E-8","Cluster 1","Clustered","117.0204081632653","GO:0048584","false","GO:0048584","false"
"0.9999999998116584",,"1.883415773617487E-10",,"COL3A1|POSTN|ADAMTS12|AGT|VTN|NPNT|MFAP4|COL1A1|KAZALD1|LAMB1|DAG1|ANGPT1|PTN|INSL3|TAFA5|KDR|TNC|BMPER|FGF10|IGF2|IGF1|EGFL7|VEGFA|PCSK5|ADGRG1|ADIPOQ|MMRN2|PDGFB|VEGFB|EFNA1|CXCL12|C1QBP|REN1|TFPI|IL17RB|FGFBP3|FABP5|THPO|ASPN|ZBED3|FGL2|LPL|PI16|RSPO3|MMRN1|IGFBP7|CFD|MASP1|GREM2|C1QTNF12|YBX1|C2|C1QTNF2","regulation of response to stimulus","53","ENR","GO:0048583","1.0","1.883415773617487E-10","Cluster 1","Clustered","119.60699102503543","GO:0048583","false","GO:0048583","false"
"0.9907847832496145",,"0.009215216750385549",,"REN1|AGT","renin-angiotensin regulation of aldosterone production","2","ENR","GO:0002018","1.0","0.009215216750385549","Cluster 6","Clustered","39.534591194968556","GO:0002018","false","GO:0002018","false"
"0.9677962438911536",,"0.032203756108846446",,"REN1|AGT","regulation of mineralocorticoid secretion","2","ENR","GO:2000855","1.0","0.032203756108846446","Cluster 6","Clustered","39.534591194968556","GO:2000855","false","GO:2000855","false"
"0.9999997703052133",,"2.2969478676462123E-7",,"COL1A1|COL3A1|COL1A2|COL4A1|COL5A2|ADAMTS14|COL4A4|COL4A3|PCOLCE|COL28A1|COL4A5","Collagen formation","11","ENR","REAC:R-MMU-1474290","1.0","2.2969478676462123E-7","Cluster 2","Clustered","32.5045045045045","REAC:R-MMU-1474290","false","REAC:R-MMU-1474290","false"
"0.9677962438911536",,"0.032203756108846446",,"REN1|AGT","regulation of aldosterone secretion","2","ENR","GO:2000858","1.0","0.032203756108846446","Cluster 6","Clustered","39.534591194968556","GO:2000858","false","GO:2000858","false"
"0.9999479842020036",,"5.2015797996450694E-5",,"COL3A1|TFPI|ADAMTS12|AGT|VTN|ASPN|FGL2|LPL|MMRN1|MASP1|GREM2|C1QTNF12|YBX1|DAG1|TAFA5|BMPER|FGF10|IGF2|IGF1|EGFL7|ADIPOQ|MMRN2|PDGFB|EFNA1|CXCL12|C1QBP","negative regulation of response to stimulus","26","ENR","GO:0048585","1.0","5.2015797996450694E-5","Cluster 5","Clustered","80.67838827838827","GO:0048585","false","GO:0048585","false"
"0.9998712047186492",,"1.287952813508233E-4",,"PTN|IL17RB|VTN|KDR|FGF10|LPL|VEGFA|MMRN2|KARS|MASP1|PDGFB|VEGFB|CXCL12|C1QBP","positive regulation of response to external stimulus","14","ENR","GO:0032103","1.0","1.287952813508233E-4","Cluster 5","Clustered","81.90721649484536","GO:0032103","false","GO:0032103","false"
"0.9640021969902861",,"0.03599780300971388",,"VEGFA|DAG1|ANGPT1|ANGPT4|ADIPOQ|AGT|PDGFB|KDR|EFNA1|IGF2|IGF1","positive regulation of kinase activity","11","ENR","GO:0033674","1.0","0.03599780300971388","Cluster 1","Clustered","113.21772278465191","GO:0033674","false","GO:0033674","false"
"0.9999890880588013",,"1.0911941198723936E-5",,"POSTN|PCSK5|RETN|AGT|VTN|PDGFB|IGF1","positive regulation of smooth muscle cell migration","7","ENR","GO:0014911","1.0","1.0911941198723936E-5","Cluster 7","Clustered","62.9041095890411","GO:0014911","false","GO:0014911",
