GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0048513	animal organ development	1.2957033713662468e-16	1.2957033713662468e-16	+1	IFNA9,CRTAC1,SERPINE1,LEP,APOH,BMP3,CELA1,FSTL3,HAMP,MSLN,ADAMTS5,NOG,PLG,FGF1,GDNF,PRL3C1,GPC1,OLFM1,SEMA3F,FGF9,BMP2,CXCL1,CRYAB,DKK4,OTOL1,BMP6,TNN,FGF21,CHAD,REG3G,AGR2,SFRP1,FAM20C,MYOC,ADAMTSL2,IL17D,ANXA1,SLIT1,SLIT3,SMOC1,STC2,REG1,PTH,VEGFC,EGFLAM,MGP,MMP13,TG,ADAMTS1,BMP10,TNR,FGF5,WNT9A,FGF2,SEMA3G,CCBE1,INHBB,ARG1,LGALS1,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,LAMA3,MATN3,APP,COMP,LAMA5,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,KIRREL3,VEGFB,EDA,IL34,LAMB3,CCL11,LOX,CDSN,TULP3,NTN4,PCDH12,WNT5A,NTN1,BGN,LTBP3,ANXA2,PDGFC,FBLN5,LAMB2,CRISPLD2,BAG6,BGLAP2
GO:0010951	negative regulation of endopeptidase activity	1.3130355878691194e-16	1.3130355878691194e-16	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,CRYAB,SPOCK1,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,ITIH5,SERPINE2,APP,ITIH2,NGF,TIMP3,ANXA2
GO:0040017	positive regulation of locomotion	1.5785160484898313e-16	1.5785160484898313e-16	+1	SERPINE1,THBS1,FGF1,LBP,SEMA3F,FGF9,BMP2,MYOC,ANXA1,VEGFC,CCL1,MMP7,ADAMTS1,CEMIP,SRPX2,FGF2,SEMA3G,CCBE1,CCN1,BMP4,WNT11,WNT5B,APP,PGF,PDGFA,CXCL14,PDGFB,VEGFB,HBEGF,IL34,CCL11,CCL24,ANGPTL3,WNT5A,NTN1,SMOC2,PDGFC,ENPP2
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	3.4578070854447096e-16	3.4578070854447096e-16	+1	LEP,THBS1,NOG,HRG,FGF1,GDNF,GPC1,FGF9,BMP2,OTOL1,PIGR,FGF21,AGR2,FAM20C,MYOC,VWA2,VEGFC,IGFBP4,FSTL4,FGF5,FGF2,CCBE1,EPHB6,BMP4,BMP5,BTC,PGF,PDGFA,PDGFB,VEGFB,HBEGF,NGF,COL4A2,LOX,WNT5A,SMOC2,PDGFC
GO:0019538	protein metabolic process	4.895966920423772e-16	4.895966920423772e-16	+1	IFNA9,APOA5,SERPINA1D,HPX,SERPINE1,LEP,PRSS39,APOH,BMP3,TIMP4,AMBP,SAA3,SERPINF2,CNDP1,CELA1,THBS1,SERPINA9,WAP,HAMP,ADAMTS5,CPA2,PZP,HABP2,NOG,TEX101,SERPINA1F,PLG,HRG,FGF1,KNG1,GDNF,CPN1,PRSS29,GPC1,RSPO1,ABO,MMEL1,WFDC9,ITLN1,ITIH1,CCK,FGF9,BMP2,LIPC,CRYAB,CPA5,HTRA4,SPOCK1,BMP6,FGF21,R3HDML,SFRP1,FAM20C,IL17D,ANXA1,PRSS54,REG1,MMP24,VEGFC,FGB,EGFLAM,MMP13,FETUB,KNG2,MMP7,ADAMTS1,MUG1,RBP3,CEMIP,WFDC13,BMP10,FGF5,WNT9A,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,EPHB6,CCN1,ITIH5,CPXM2,SERPINE2,BMP4,WNT11,BMP5,KLKB1,BTC,APP,CFI,ADAMDEC1,ST3GAL2,PRSS27,COMP,APOB,F5,ITIH2,PGF,PDGFA,PDGFB,INHBA,VEGFB,MASP1,ENDOU,HBEGF,IL34,NGF,C1QTNF9,PRSS36,LOX,GSN
GO:0051346	negative regulation of hydrolase activity	5.227571834309643e-16	5.227571834309643e-16	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,CRYAB,SPOCK1,R3HDML,ANXA1,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,ITIH5,SERPINE2,APP,ITIH2,NGF,ANGPTL3,TIMP3,ANXA2
GO:0009611	response to wounding	6.461172721770325e-16	6.461172721770325e-16	+1	SERPINE1,APOH,SERPINF2,THBS1,HABP2,NOG,PLG,HRG,FGF1,KNG1,GDNF,REG3G,ANXA1,REG1,FGB,KNG2,TNR,FGF2,INHBB,ARG1,CCN1,SERPINE2,KLKB1,WNT5B,COMP,F5,PDGFA,PDGFB,VEGFB,MATN2,HBEGF,LOX,WNT5A,SMOC2,ANXA2,LAMB2
GO:0022603	regulation of anatomical structure morphogenesis	9.619881463327338e-16	9.619881463327338e-16	+1	SERPINE1,LEP,APOH,CELA1,THBS1,NOG,PLG,HRG,FGF1,GDNF,METRN,SEMA3F,BMP2,DKK4,TNN,SFRP1,MYOC,ANXA1,SLIT1,REG1,VEGFC,ADAMTS1,FSTL4,OLFM4,TNR,FGF2,SEMA3G,CCBE1,MAPT,BMP4,WNT11,WNT5B,PGF,PKHD1,VEGFB,NGF,CCL11,COL4A2,CCL24,ANGPTL3,NTN4,WNT5A,NTN1,SMOC2,FBLN5,ENPP2
GO:0071363	cellular response to growth factor stimulus	1.073085195009924e-15	1.073085195009924e-15	+1	SFRP5,THBS1,FSTL3,NOG,HRG,FGF1,GDNF,GPC1,FGF9,BMP2,BMP6,FGF21,SFRP1,FAM20C,ADAMTSL2,ANXA1,VEGFC,BMP10,FGF5,LTBP4,FGF2,WFIKKN2,CCBE1,ARG1,CCN1,BMP4,BMP5,APP,COMP,PGF,PDGFA,PDGFB,VEGFB,NGF,COL4A2,LOX,WNT5A,LTBP3,SMOC2
GO:0032101	regulation of response to external stimulus	1.222260903877424e-15	1.222260903877424e-15	+1	HPX,SERPINE1,LEP,APOH,SERPINF2,THBS1,HAMP,PLG,HRG,FGF1,KNG1,LBP,SEMA3F,CCK,CXCL1,SMPDL3B,BMP6,ANXA1,SLIT1,VEGFC,FGB,CCL1,KNG2,TNR,FGF2,SEMA3G,ARG1,LGALS1,SERPINE2,KLKB1,APP,CFI,PGF,PDGFA,CXCL14,PDGFB,VEGFB,MASP1,IL34,CCL24,NENF,WNT5A,ENPP3,SMOC2,ANXA2
GO:0048514	blood vessel morphogenesis	1.7199691586303396e-15	1.7199691586303396e-15	+1	SERPINE1,LEP,APOH,SERPINF2,CELA1,THBS1,NOG,PLG,HRG,FGF1,FGF9,MFGE8,TNN,ANXA1,VEGFC,ADAMTS1,SRPX2,FGF2,CCBE1,CCN1,BMP4,WNT11,COMP,APOB,PGF,VEGFB,COL15A1,HBEGF,CCL11,COL4A2,CCL24,LOX,ANGPTL3,WNT5A,SMOC2,ANXA2,FBLN5,ENPP2
GO:0061041	regulation of wound healing	1.8833055579406706e-15	1.8833055579406706e-15	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,HRG,KNG1,REG3G,ANXA1,FGB,KNG2,FGF2,SERPINE2,KLKB1,PDGFA,PDGFB,VEGFB,HBEGF,SMOC2,ANXA2
GO:0009966	regulation of signal transduction	2.1687206619151174e-15	2.1687206619151174e-15	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,BMP3,SERPINF2,THBS1,FSTL3,PLA2G5,FBP1,NOG,HRG,FGF1,LBP,GDNF,PRL3C1,GPC1,RSPO1,LYPD6,DKKL1,FGF9,BMP2,BPIFB1,DKK4,SMPDL3B,BMP6,TNN,FGF21,AGR2,SFRP1,FAM20C,MYOC,ADAMTSL2,SLIT3,PTH,VWA2,VEGFC,FGB,CCL1,IGFBP4,FSTL4,OLFM4,BMP10,WNT9A,ENHO,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,ARG1,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,APP,WIF1,PDGFA,PKHD1,PDGFB,INHBA,VEGFB,GPC4,EDA,HBEGF,IL34,NGF,CCL11,CCL24,LOX,TULP3,NENF,WNT5A,TIMP3,SMOC2,PDGFC,LAMB2
GO:0032501	multicellular organismal process	2.5777164913094916e-15	2.5777164913094916e-15	+1	IFNA9,SFRP5,CRTAC1,APOA5,SERPINE1,LEP,APOH,BMP3,MUP20,SERPINF2,CELA1,THBS1,FSTL3,HAMP,ADAMTS5,PZP,HAPLN3,HABP2,NOG,PLG,SPATA20,HRG,FGF1,ALB,KNG1,LBP,JCHAIN,GDNF,PRL3C1,METRN,BPIFA1,GPC1,OLFM1,OTOA,DKKL1,MUC5AC,SEMA3F,CCK,FGF9,HYAL5,BMP2,CXCL1,LIPC,SPP2,CRYAB,GP2,SPOCK1,DKK4,MFGE8,PIGR,BMP6,TNN,FGF21,CHAD,REG3G,AGR2,SFRP1,FAM20C,MYOC,ADAMTSL2,IL17D,ANXA1,SLIT1,SLIT3,SMOC1,TECTA,STC2,REG1,PTH,MMP24,VEGFC,OTOG,FGB,MGP,MMP13,CCL1,TG,OTOS,KNG2,ADAMTS1,MUG1,FSTL4,CEMIP,SRPX2,BMP10,TNR,FGF5,AZGP1,WNT9A,FGF2,WFIKKN2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,KLKB1,WNT5B,BTC,LAMA3,MATN3,APP,COMP,APOB,HSPG2,F5,LAMA5,PGF,PDGFA,PKHD1,SPATA6,PDGFB,INHBA,KIRREL3,VEGFB,MATN2,GPC4,COL15A1,ENDOU,EDA,HBEGF,IL34,PLTP,NGF,LAMB3,CCL11,C1QTNF9,COL4A2,CCL24,LOX,CDSN,TULP3,GSN,BCHE,ANGPTL3,NTN4,PCDH12,WNT5A,SOD3,NTN1,BGN,LTBP3,SMOC2,TFF3,ANXA2,PDGFC,FBLN5,LAMB2,CRISPLD2,ENPP2,BAG6,BGLAP2
GO:0051336	regulation of hydrolase activity	3.021441231179523e-15	3.021441231179523e-15	+1	APOA5,SERPINA1D,SERPINE1,APOH,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,PLA2G5,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,CCK,BMP2,CRYAB,SPOCK1,R3HDML,ANXA1,PTH,CCL1,FETUB,KNG2,MUG1,WFDC13,WNT9A,FGF2,WFIKKN2,CCN1,ITIH5,SERPINE2,WNT11,APP,ITIH2,NGF,CCL11,CCL24,GSN,ANGPTL3,WNT5A,TIMP3,ANXA2
GO:0001934	positive regulation of protein phosphorylation	3.762748516273261e-15	3.762748516273261e-15	+1	IFNA9,HPX,LEP,BMP3,THBS1,TEX101,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,REG1,VEGFC,CEMIP,BMP10,FGF5,FGF2,INHBB,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,WNT5A,ANXA2,PDGFC,ENPP2
GO:0001501	skeletal system development	3.7862206845570894e-15	3.7862206845570894e-15	+1	LEP,BMP3,HAPLN3,NOG,FGF9,BMP2,BMP6,TNN,CHAD,SFRP1,FAM20C,MYOC,PTH,MGP,MMP13,BMP10,WNT9A,FGF2,WFIKKN2,CCN1,BMP4,WNT11,BMP5,WNT5B,MATN3,COMP,LOX,TULP3,WNT5A,BGN,LTBP3,ANXA2,PDGFC,FBLN5,BGLAP2
GO:0052547	regulation of peptidase activity	4.215365994169256e-15	4.215365994169256e-15	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,CCK,CRYAB,SPOCK1,R3HDML,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,CCN1,ITIH5,SERPINE2,APP,ITIH2,NGF,GSN,TIMP3,ANXA2
GO:0048646	anatomical structure formation involved in morphogenesis	5.81167145518773e-15	5.81167145518773e-15	+1	SERPINE1,LEP,APOH,CELA1,THBS1,ADAMTS5,NOG,PLG,HRG,FGF1,GDNF,GPC1,OLFM1,FGF9,BMP2,DKK4,MFGE8,TNN,CHAD,SFRP1,FAM20C,ANXA1,VEGFC,ADAMTS1,SRPX2,BMP10,FGF2,CCBE1,CCN1,BMP4,WNT11,BMP5,LAMA3,PGF,INHBA,VEGFB,COL15A1,EDA,HBEGF,LAMB3,CCL11,COL4A2,CCL24,TULP3,ANGPTL3,WNT5A,SMOC2,ANXA2,FBLN5,ENPP2
GO:0042060	wound healing	5.871272769148333e-15	5.871272769148333e-15	+1	SERPINE1,APOH,SERPINF2,THBS1,HABP2,NOG,PLG,HRG,FGF1,KNG1,REG3G,ANXA1,REG1,FGB,KNG2,FGF2,CCN1,SERPINE2,KLKB1,WNT5B,COMP,F5,PDGFA,PDGFB,VEGFB,HBEGF,LOX,WNT5A,SMOC2,ANXA2
GO:0051246	regulation of protein metabolic process	8.184484780995535e-15	8.184484780995535e-15	+1	IFNA9,SERPINA1D,HPX,SERPINE1,LEP,BMP3,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,HAMP,PZP,NOG,TEX101,SERPINA1F,HRG,FGF1,KNG1,GDNF,RSPO1,WFDC9,ITLN1,ITIH1,CCK,FGF9,BMP2,CRYAB,SPOCK1,BMP6,FGF21,R3HDML,SFRP1,IL17D,REG1,VEGFC,FETUB,KNG2,MUG1,CEMIP,WFDC13,BMP10,FGF5,WNT9A,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,CCN1,ITIH5,SERPINE2,BMP4,WNT11,BMP5,BTC,APP,ITIH2,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,GSN,WNT5A,TIMP3,ANXA2,PDGFC,ENPP2,BAG6
GO:0008284	positive regulation of cell population proliferation	8.387809723292626e-15	8.387809723292626e-15	+1	LEP,MUP20,SERPINF2,THBS1,NOG,FGF1,GDNF,PRL3C1,CCK,FGF9,BMP2,CXCL1,BMP6,FGF21,REG3G,SFRP1,ANXA1,REG1,PTH,VEGFC,ADAMTS1,BMP10,FGF5,FGF2,ARG1,CCN1,BMP4,BMP5,BTC,COMP,PGF,PDGFA,PKHD1,PDGFB,VEGFB,HBEGF,IL34,NGF,CCL11,CCL24,WNT5A,NTN1,LTBP3,ANXA2,PDGFC,FBLN5,ENPP2
GO:0045861	negative regulation of proteolysis	1.009988113773345e-14	1.009988113773345e-14	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,CRYAB,SPOCK1,R3HDML,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,ITIH5,SERPINE2,APP,ITIH2,NGF,TIMP3,ANXA2,BAG6
GO:0042127	regulation of cell population proliferation	1.137882815989396e-14	1.137882815989396e-14	+1	SFRP5,LEP,APOH,MUP20,SERPINF2,CELA1,THBS1,NOG,HRG,FGF1,GDNF,PRL3C1,CCK,FGF9,BMP2,CXCL1,BMP6,TNN,FGF21,REG3G,SFRP1,ANXA1,SLIT3,REG1,PTH,VEGFC,ADAMTS1,BMP10,FGF5,WNT9A,FGF2,ARG1,CCN1,SERPINE2,BMP4,WNT11,BMP5,BTC,APP,COMP,LAMA5,PGF,PDGFA,PKHD1,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,CCL11,CCL24,BCHE,WNT5A,NTN1,ENPP3,LTBP3,ANXA2,PDGFC,FBLN5,ENPP2
GO:0048585	negative regulation of response to stimulus	1.2395003396246344e-14	1.2395003396246344e-14	+1	SFRP5,SERPINE1,LEP,APOH,SERPINF2,THBS1,FSTL3,HAMP,FBP1,NOG,PLG,HRG,KNG1,GDNF,GPC1,DKKL1,SEMA3F,CCK,FGF9,BMP2,BPIFB1,DKK4,SMPDL3B,TNN,SFRP1,MYOC,ADAMTSL2,ANXA1,SLIT1,SLIT3,FGB,KNG2,FSTL4,OLFM4,TNR,FGF2,WFIKKN2,SEMA3G,ARG1,SERPINE2,BMP4,WNT11,BMP5,KLKB1,WNT5B,APP,WIF1,PDGFA,PKHD1,PDGFB,MASP1,TULP3,NENF,WNT5A,ENPP3,TIMP3,ANXA2
GO:0042327	positive regulation of phosphorylation	1.3941872076856661e-14	1.3941872076856661e-14	+1	IFNA9,HPX,LEP,BMP3,THBS1,TEX101,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,REG1,VEGFC,CEMIP,BMP10,FGF5,FGF2,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,WNT5A,ANXA2,PDGFC,ENPP2
GO:1903034	regulation of response to wounding	1.8929973006714358e-14	1.8929973006714358e-14	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,HRG,KNG1,REG3G,ANXA1,FGB,KNG2,TNR,FGF2,SERPINE2,KLKB1,PDGFA,PDGFB,VEGFB,HBEGF,SMOC2,ANXA2
GO:0001568	blood vessel development	2.5557098025036478e-14	2.5557098025036478e-14	+1	SERPINE1,LEP,APOH,SERPINF2,CELA1,THBS1,NOG,PLG,HRG,FGF1,FGF9,MFGE8,TNN,ANXA1,VEGFC,ADAMTS1,SRPX2,FGF2,CCBE1,CCN1,BMP4,WNT11,COMP,APOB,PGF,PDGFB,VEGFB,COL15A1,HBEGF,CCL11,COL4A2,CCL24,LOX,ANGPTL3,WNT5A,SMOC2,ANXA2,FBLN5,ENPP2
GO:0051240	positive regulation of multicellular organismal process	3.163896948999697e-14	3.163896948999697e-14	+1	APOA5,SERPINE1,LEP,APOH,MUP20,SERPINF2,CELA1,THBS1,HAMP,NOG,PLG,HRG,FGF1,ALB,LBP,GDNF,PRL3C1,METRN,OLFM1,CCK,FGF9,BMP2,BMP6,TNN,FGF21,FAM20C,IL17D,ANXA1,PTH,VEGFC,FGB,CCL1,SRPX2,BMP10,TNR,FGF2,CCBE1,MAPT,INHBB,CCN1,SERPINE2,BMP4,WNT11,APP,PGF,INHBA,VEGFB,IL34,NGF,CCL11,CCL24,ANGPTL3,WNT5A,NTN1,SMOC2,ANXA2,PDGFC,ENPP2
GO:1900047	negative regulation of hemostasis	3.3436831980709224e-14	3.3436831980709224e-14	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,KNG1,FGB,KNG2,SERPINE2,KLKB1,COMP,PDGFA,PDGFB,ANXA2
GO:1901564	organonitrogen compound metabolic process	3.490427782964409e-14	3.490427782964409e-14	+1	IFNA9,APOA5,SERPINA1D,HPX,SERPINE1,LEP,PRSS39,APOH,BMP3,TIMP4,AMBP,SAA3,SERPINF2,CNDP1,CELA1,THBS1,SERPINA9,WAP,HAMP,ADAMTS5,PLA2G5,FBP1,CPA2,PZP,HABP2,NOG,TEX101,SERPINA1F,PLG,HRG,FGF1,KNG1,GDNF,CPN1,PRSS29,GPC1,RSPO1,ABO,MMEL1,WFDC9,ITLN1,ITIH1,CCK,FGF9,HYAL5,CHIT1,BMP2,LIPC,CRYAB,CPA5,HTRA4,SPOCK1,SMPDL3B,BMP6,FGF21,R3HDML,SFRP1,FAM20C,IL17D,ANXA1,PRSS54,REG1,MMP24,VEGFC,FGB,EGFLAM,MMP13,TG,FETUB,KNG2,MMP7,ADAMTS1,MUG1,RBP3,CEMIP,WFDC13,BMP10,FGF5,WNT9A,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,ARG1,EPHB6,CCN1,ITIH5,CPXM2,SERPINE2,BMP4,WNT11,BMP5,KLKB1,BTC,APP,CFI,ADAMDEC1,ST3GAL2,PRSS27,COMP,APOB,F5,ITIH2,PGF,PDGFA
GO:0052548	regulation of endopeptidase activity	4.9179842772379514e-14	4.9179842772379514e-14	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,CCK,CRYAB,SPOCK1,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,CCN1,ITIH5,SERPINE2,APP,ITIH2,NGF,GSN,TIMP3,ANXA2
GO:0009887	animal organ morphogenesis	7.274445065805337e-14	7.274445065805337e-14	+1	SERPINE1,CELA1,ADAMTS5,NOG,FGF1,GDNF,OLFM1,FGF9,BMP2,BMP6,FGF21,CHAD,SFRP1,FAM20C,SLIT3,VEGFC,EGFLAM,MMP13,ADAMTS1,BMP10,FGF5,WNT9A,FGF2,ARG1,CCN1,BMP4,WNT11,BMP5,WNT5B,LAMA3,COMP,LAMA5,PGF,PKHD1,INHBA,EDA,LAMB3,CCL11,CDSN,TULP3,NTN4,WNT5A,NTN1,LTBP3,PDGFC,LAMB2
GO:0010562	positive regulation of phosphorus metabolic process	7.852524145732401e-14	7.852524145732401e-14	+1	IFNA9,HPX,LEP,BMP3,THBS1,TEX101,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,REG1,PTH,VEGFC,CEMIP,BMP10,FGF5,FGF2,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,WNT5A,ANXA2,PDGFC,ENPP2
GO:0045937	positive regulation of phosphate metabolic process	7.852524145732401e-14	7.852524145732401e-14	+1	IFNA9,HPX,LEP,BMP3,THBS1,TEX101,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,REG1,PTH,VEGFC,CEMIP,BMP10,FGF5,FGF2,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,WNT5A,ANXA2,PDGFC,ENPP2
GO:0001944	vasculature development	1.1038423423133963e-13	1.1038423423133963e-13	+1	SERPINE1,LEP,APOH,SERPINF2,CELA1,THBS1,NOG,PLG,HRG,FGF1,FGF9,MFGE8,TNN,ANXA1,VEGFC,ADAMTS1,SRPX2,FGF2,CCBE1,CCN1,BMP4,WNT11,COMP,APOB,PGF,PDGFB,VEGFB,COL15A1,HBEGF,CCL11,COL4A2,CCL24,LOX,ANGPTL3,WNT5A,SMOC2,ANXA2,FBLN5,ENPP2
GO:0009888	tissue development	1.467346651090054e-13	1.467346651090054e-13	+1	SERPINE1,LEP,BMP3,HAMP,NOG,FGF1,GDNF,GPC1,OLFM1,SEMA3F,FGF9,BMP2,DKK4,OTOL1,BMP6,TNN,REG3G,AGR2,SFRP1,FAM20C,ADAMTSL2,ANXA1,STC2,REG1,PTH,VEGFC,EGFLAM,MGP,MMP13,BMP10,WNT9A,FGF2,SEMA3G,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,LAMA3,MATN3,COMP,LAMA5,PGF,PKHD1,PDGFB,INHBA,COL15A1,EDA,HBEGF,LAMB3,CCL11,COL4A2,LOX,CDSN,TULP3,NTN4,WNT5A,NTN1,BGN,ADAMTSL4,LTBP3
GO:1900046	regulation of hemostasis	2.7153588879944174e-13	2.7153588879944174e-13	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,HRG,KNG1,FGB,KNG2,SERPINE2,KLKB1,COMP,PDGFA,PDGFB,ANXA2
GO:0048584	positive regulation of response to stimulus	3.0434419578563443e-13	3.0434419578563443e-13	+1	HPX,SERPINE1,LEP,APOH,BMP3,SERPINF2,THBS1,PLA2G5,PLG,HRG,FGF1,LBP,PRL3C1,RSPO1,LYPD6,CCK,FGF9,BMP2,CXCL1,BMP6,FGF21,REG3G,AGR2,SFRP1,MYOC,ANXA1,PTH,VEGFC,FGB,CCL1,IGFBP4,BMP10,WNT9A,ENHO,FGF2,CCBE1,INHBB,ARG1,LGALS1,CCN1,BMP4,WNT11,BMP5,WNT5B,BTC,APP,CFI,PGF,PDGFA,CXCL14,PDGFB,INHBA,VEGFB,MASP1,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,CCL24,NENF,WNT5A,TIMP3,SMOC2,PDGFC,LAMB2,BAG6
GO:0009719	response to endogenous stimulus	3.298589549971384e-13	3.298589549971384e-13	+1	SFRP5,SERPINA1D,LEP,TIMP4,GALP,THBS1,FSTL3,FBP1,LCN8,NOG,FGF1,GDNF,CPN1,GPC1,FGF9,SFTPA1,BMP2,BMP6,FGF21,REG3G,SFRP1,FAM20C,ADAMTSL2,ANXA1,SLIT3,STC2,REG1,PTH,VWA2,FGB,MMP13,BMP10,FGF5,LTBP4,FGF2,WFIKKN2,INHBB,ARG1,CCN1,BMP4,BMP5,APP,COMP,APOB,PGF,PDGFA,INHBA,NGF,C1QTNF9,COL4A2,LOX,BCHE,ANGPTL3,WNT5A,LTBP3,TIMP3,SMOC2,PDGFC
GO:0042325	regulation of phosphorylation	3.8450157798108e-13	3.8450157798108e-13	+1	IFNA9,HPX,LEP,BMP3,THBS1,FBP1,NOG,TEX101,HRG,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,SFRP1,REG1,VEGFC,CEMIP,SRPX2,BMP10,FGF5,FGF2,MAPT,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,WNT5A,ANXA2,PDGFC,ENPP2
GO:0008283	cell population proliferation	4.593701429945108e-13	4.593701429945108e-13	+1	IFNA9,SFRP5,LEP,APOH,MUP20,SERPINF2,CELA1,THBS1,NOG,HRG,FGF1,GDNF,PRL3C1,CCK,FGF9,BMP2,CXCL1,BMP6,TNN,FGF21,REG3G,SFRP1,ANXA1,SLIT3,REG1,PTH,VEGFC,ADAMTS1,IGFBP4,BMP10,FGF5,WNT9A,FGF2,ARG1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,BTC,APP,COMP,LAMA5,PGF,PDGFA,PKHD1,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,CCL11,CCL24,BCHE,WNT5A,NTN1,ENPP3,LTBP3,ANXA2,PDGFC,FBLN5,ENPP2,BGLAP2
GO:0044092	negative regulation of molecular function	5.142131047490057e-13	5.142131047490057e-13	+1	SFRP5,CRTAC1,SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,HAMP,PZP,NOG,SERPINA1F,HRG,KNG1,LYPD6,DKKL1,WFDC9,ITIH1,BMP2,CRYAB,SPOCK1,DKK4,R3HDML,SFRP1,ANXA1,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,MAPT,ITIH5,SERPINE2,BMP4,APP,ITIH2,PKHD1,PDGFB
