"EnrichmentMap::Colouring (mat_d_en)","EnrichmentMap::ES (mat_d_en)","EnrichmentMap::fdr_qvalue (mat_d_en)","EnrichmentMap::fwer_qvalue (mat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (mat_d_en)","EnrichmentMap::pvalue (mat_d_en)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"0.999999993619652",,"6.380348025849714E-9",,"SCG2|CXCL14|PTN|IL4RA|EMILIN1|ZBED3|EDN3|GREM1|IGFBP3|COLEC10|THBS4|TGFB2|IGF2|DKK2|SNCA|CCN4|ARTN|KITL|SMOC2|ANGPT1|AGT|EDN1|VTN|RSPO3|PDGFA|TNFRSF19|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63|SCUBE2|NPNT|MASP1|CHGA|CFD|C1QTNF2|KARS|GRP|HSP90AB1|NPY","positive regulation of response to stimulus","43","ENR","GO:0048584","1.0","6.380348025849714E-9","Cluster 1","Clustered","77.998712998713","GO:0048584","false","GO:0048584"
"0.9999999999997087",,"2.913444234066912E-13",,"SCG2|CXCL14|PTN|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TAFA5|THBS4|TGFB2|IGF2|SNCA|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|NBL1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63|SCUBE2|NPNT|FSTL4|CHGA|ASPN|PCSK9|NOTUM|GRP|HSP90AB1|NPY|FGL2|SOSTDC1|IL4RA|TMEM25|ZBED3|TFPI|ABCD1|COLEC10|DKK3|DKK2|CHRDL1|SEZ6|GREM2|RSPO3|YBX1|TNFRSF19|REG3B|WFDC1|MASP1|CFD|C1QTNF2|KARS","regulation of response to stimulus","66","ENR","GO:0048583","1.0","2.913444234066912E-13","Cluster 1","Clustered","76.725","GO:0048583","false","GO:0048583"
"0.9999999292942148",,"7.07057851795187E-8",,"SCG2|FGL2|SOSTDC1|IL4RA|TMEM25|EMILIN1|NOG|GREM1|TFPI|TAFA5|TGFB2|DKK3|IGF2|DKK2|SNCA|CD9|CHRDL1|AGT|GREM2|VTN|PDGFA|YBX1|NBL1|WNT5A|CALR|REG3B|FSTL4|WFDC1|MASP1|ASPN|NOTUM|NPY","negative regulation of response to stimulus","32","ENR","GO:0048585","1.0","7.07057851795187E-8","Cluster 4","Clustered","49.324999999999996","GO:0048585","false","GO:0048585"
"0.9964183776508564",,"0.0035816223491436324",,"EMILIN1|NOG|ZBED3|EDN3|GREM1|PKDCC|IGFBP3|TRF|THBS4|TGFB2|CEMIP|IGF2|SNCA|KITL|ANGPT1|AGT|EDN1|VTN|PDGFA|SDC4|GPI1|WNT5A|SDCBP|REG3B|ITLN1|CHGA|HSP90AB1","phosphorylation","27","ENR","GO:0016310","1.0","0.0035816223491436324","Cluster 1","Clustered","80.35479276456346","GO:0016310","false","GO:0016310"
"0.9999999999984988",,"1.501285821087338E-12",,"SCG2|CXCL14|PTN|SST|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TRF|TAFA5|THBS4|TGFB2|LAMA5|IGF2|SNCA|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|DEFA24|LIPG|SCUBE2|CPE|NPNT|FSTL4|ACHE|CHGA|ASPN|IL17B|SPON2|GAL|GFRA4|PCSK9|NOTUM|GRP|HSP90AB1|NPY|FGL2|SOSTDC1|IL4RA|TMEM25|TNFRSF11B|ZBED3|PRXL2A|ADAMTS7|TFPI|DEFA30|COLEC10|CHL1|HSPA1A|DKK3|DKK2|NRTN|VGF|BRINP2|CHRDL1|SEZ6|GREM2|RSPO3|COL1A2|DHH|YBX1|CAP2|SPARCL1|TNFRSF19|ADAMTS4|VWA1|REG3B|ITLN1|ZG16|WFDC1|PCSK1N|MASP1|CFD|C1QTNF2|CLCA1|CALCB|FIBIN|ANGPTL1|VIP|ITIH4|SCG5|HMCN2|HDGF|DEFA17","response to stimulus","106","ENR","GO:0050896","1.0","1.501285821087338E-12","Cluster 1","Clustered","76.6510067114094","GO:0050896","false","GO:0050896"
"0.9999997869174361",,"2.130825639566577E-7",,"SDC4|SCG2|SPARC|SOSTDC1|PTN|EMILIN1|NOG|TNC|GREM1|HSPB6|TAFA5|THBS4|TGFB2|NPNT|LAMA5|IGF2|SMOC2|COL8A2|JAM3|ANGPT1|AGT|EDN1|RSPO3|HYAL1","tube development","24","ENR","GO:0035295","1.0","2.130825639566577E-7","Cluster 1","Clustered","66.70292446875658","GO:0035295","false","GO:0035295"
"0.9987089487997832",,"0.0012910512002167445",,"PTN|NOG|TNC|EDN3|POSTN|TGFB2|FSTL4|IGF2|CCN4|COL27A1|CD9|AGT|EDN1|HSP90AB1","developmental growth","14","ENR","GO:0048589","1.0","0.0012910512002167445","Cluster 2","Clustered","58.431802911534156","GO:0048589","false","GO:0048589"
"0.9987164914760193",,"0.0012835085239807714",,"HDGF|GPI1|SNCA|CHGA|WNT5A|PCSK9|ANGPT1|REG3B|HSP90AB1|TGFB2|NPY|CHL1","regulation of neuron death","12","ENR","GO:1901214","1.0","0.0012835085239807714","Cluster 4","Clustered","44.44675324675325","GO:1901214","false","GO:1901214"
"0.9988090936855958",,"0.0011909063144041904",,"LGI4|PTN|NOG|TNC|EDN3|POSTN|TRF|THBS4|TGFB2|CHL1|LAMA5|NRTN|CCN4|ARTN|COL27A1|KITL|JAM3|SERPINI1|AGT|SEZ6|EDN1|DHH|SDC4|ACRBP|NBL1|WNT5A|DNASE1L2|CALR|FSTL4|ACHE|HSP90AB1|NPY","cell development","32","ENR","GO:0048468","1.0","0.0011909063144041904","Cluster 2","Clustered","57.752454417952315","GO:0048468","false","GO:0048468"
"0.956599170430145",,"0.04340082956985502",,"CEMIP|SNCA|SCGN|CHGA|EDN3|AGT|TRF|EDN1|TGFB2","cellular metal ion homeostasis","9","ENR","GO:0006875","1.0","0.04340082956985502","Cluster 2","Clustered","63.57935735150925","GO:0006875","false","GO:0006875"
"0.9908453567856579",,"0.009154643214342135",,"DKK3|SOSTDC1|DKK2|WNT5A|NOG|GREM1|NOTUM","negative regulation of canonical Wnt signaling pathway","7","ENR","GO:0090090","1.0","0.009154643214342135","Cluster 5","Clustered","36.411764705882355","GO:0090090","false","GO:0090090"
"0.9970320663175423",,"0.002967933682457693",,"DEFA24|REG3B","killing by host of symbiont cells","2","ENR","GO:0051873","1.0","0.002967933682457693","Cluster 3","Clustered","23.0","GO:0051873","false","GO:0051873"
"0.9906874579176358",,"0.009312542082364173",,"SDC4|YBX1|GPI1|WNT5A|NOG|GREM1|TGFB2|LAMA5|IGF2|EDN1|GREM2|VTN|RSPO3|HYAL1","embryonic morphogenesis","14","ENR","GO:0048598","1.0","0.009312542082364173","Cluster 1","Clustered","71.74846491228071","GO:0048598","false","GO:0048598"
"0.9999854868296042",,"1.4513170395827109E-5",,"ADAMTS7|FKRP|TINAGL1|TFPI|COLEC10|PCYOX1L|MMP17|HSPA1A|SNCA|SERPINI1|AGT|VTN|DHH|GPI1|ACRBP|CALR|ADAMTS8|SDCBP|FURIN|ADAMTS17|ADAMTS4|CPE|WFDC1|PCSK1N|MASP1|CFD|IDE|CLCA1|PCSK9|ITIH4|SCG5|HSP90AB1","proteolysis","32","ENR","GO:0006508","1.0","1.4513170395827109E-5","Cluster 12","Seed","16.0","GO:0006508","false","GO:0006508"
"0.9999999976510882",,"2.34891186501791E-9",,"SCG2|CXCL14|PTN|SST|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TRF|TAFA5|THBS4|TGFB2|CEMIP|LAMA5|IGF2|SNCA|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|DEFA24|LIPG|HSPB6|SCUBE2|CPE|NPNT|FSTL4|CBLN2|ACHE|CHGA|ASPN|IL17B|SPON2|GAL|GFRA4|PCSK9|NOTUM|GRP|APOC1|HSP90AB1|NPY|LGI4|FGL2|SOSTDC1|IL4RA|TMEM25|TNFRSF11B|ZBED3|PRXL2A|CHADL|ADAMTS7|PKDCC|TFPI|DEFA30|COLEC10|CHL1|HSPA1A|DKK3|DKK2|NRTN|VGF|BRINP2|SERPINI1|CHRDL1|SEZ6|GREM2|RSPO3|COL1A2|DHH|YBX1|CAP2|SPARCL1|ACRBP|TNFRSF19|QSOX1|NELL2|REG3B|ITLN1|WFDC1|PCSK1N|MASP1|CFD|C1QTNF2|IDE|CALCB|FIBIN|ANGPTL1|VIP|ITIH4|SCG5|HDGF|SCGN|FBLN7|TCP1","regulation of biological process","113","ENR","GO:0050789","1.0","2.34891186501791E-9","Cluster 1","Clustered","76.6510067114094","GO:0050789","false","GO:0050789"
"0.9992148913502027",,"7.851086497972717E-4",,"SNCA|WNT5A|GREM1|PCSK9|ANGPT1|CD63|TRF|VTN","positive regulation of endocytosis","8","ENR","GO:0045807","1.0","7.851086497972717E-4","Cluster 2","Clustered","56.73657289002558","GO:0045807","false","GO:0045807"
"0.985846722114023",,"0.014153277885977002",,"SOSTDC1|NBL1|NOG|GREM1|EDN1|GREM2","dorsal/ventral pattern formation","6","ENR","GO:0009953","1.0","0.014153277885977002","Cluster 4","Clustered","48.54186228482003","GO:0009953","false","GO:0009953"
"0.9999921634098571",,"7.836590142884903E-6",,"EMILIN1|NOG|ZBED3|NGRN|EDN3|GREM1|IGFBP3|TFPI|THBS4|TGFB2|CEMIP|HSPA1A|IGF2|SNCA|KITL|SERPINI1|ANGPT1|AGT|EDN1|VTN|PDGFA|SDC4|YBX1|GPI1|ACRBP|WNT5A|CALR|SDCBP|FURIN|MGAT5|LIPG|REG3B|ITLN1|WFDC1|PCSK1N|CHGA|PCSK9|VIP|ITIH4|HSP90AB1","regulation of protein metabolic process","40","ENR","GO:0051246","1.0","7.836590142884903E-6","Cluster 1","Clustered","77.24637197664721","GO:0051246","false","GO:0051246"
"0.9996428239803783",,"3.5717601962168775E-4",,"ACRBP|EDN3|GREM1|REG3B|THBS4|ITLN1|TGFB2|CEMIP|HSPA1A|IGF2|SNCA|CHGA|KITL|PCSK9|ANGPT1|AGT|VIP|EDN1|VTN|HSP90AB1|PDGFA","positive regulation of protein metabolic process","21","ENR","GO:0051247","1.0","3.5717601962168775E-4","Cluster 1","Clustered","73.16242424242425","GO:0051247","false","GO:0051247"
"0.9557945827644209",,"0.044205417235579116",,"FSTL4|LAMA5|ACHE|WNT5A|ARTN|NOG|EDN3|EDN1|HSP90AB1|TGFB2|CHL1","axonogenesis","11","ENR","GO:0007409","1.0","0.044205417235579116","Cluster 2","Clustered","59.40442655935614","GO:0007409","false","GO:0007409"
"0.9999999998115457",,"1.8845421332342043E-10",,"PTN|IL4RA|EMILIN1|NOG|ZBED3|EDN3|GREM1|POSTN|PKDCC|TRF|DEFA30|TGFB2|IGF2|CCN4|KITL|SMOC2|AGT|EDN1|VTN|HYAL1|WNT5A|SDCBP|FURIN|EMC10|DEFA24|LIPG|HSPB6|SCUBE2|NPNT|CBLN2|ACHE|CHGA|IL17B|SPON2|GAL|GRP|NPY","positive regulation of multicellular organismal process","37","ENR","GO:0051240","1.0","1.8845421332342043E-10","Cluster 1","Clustered","68.48179271708683","GO:0051240","false","GO:0051240"
"0.9999999999923047",,"7.695249852957424E-12",,"FGL2|SOSTDC1|PTN|IL4RA|EMILIN1|TNFRSF11B|NOG|CHADL|GREM1|ADAMTS7|TFPI|TAFA5|ABCD1|THBS4|TGFB2|CCN4|CD9|ANGPT1|AGT|VTN|PDGFA|SPARC|WNT5A|CALR|FURIN|CD63|CPE|FSTL4|ASPN|GFRA4|PCSK9|APOC1|HSP90AB1","negative regulation of multicellular organismal process","33","ENR","GO:0051241","1.0","7.695249852957424E-12","Cluster 2","Clustered","57.74666666666666","GO:0051241","false","GO:0051241"
"0.9990801082151445",,"9.198917848555397E-4",,"NPNT|SDC4|PTN|EMILIN1|CALR|SMOC2|VTN|NPY","positive regulation of cell-substrate adhesion","8","ENR","GO:0010811","1.0","9.198917848555397E-4","Cluster 4","Clustered","41.50829562594269","GO:0010811","false","GO:0010811"
"0.9999488365918417",,"5.116340815824802E-5",,"YBX1|CXCL14|SOSTDC1|IL4RA|WNT5A|CALR|NOG|GREM1|IGFBP3|TGFB2|NPNT|LAMA5|IGF2|CCN4|CD9|ANGPT1|AGT|EDN1","muscle structure development","18","ENR","GO:0061061","1.0","5.116340815824802E-5","Cluster 1","Clustered","76.14464516129031","GO:0061061","false","GO:0061061"
"0.9995868705858464",,"4.131294141535681E-4",,"NPNT|SDC4|PTN|EMILIN1|CALR|SMOC2|GREM1|POSTN|VTN|NPY","regulation of cell-substrate adhesion","10","ENR","GO:0010810","1.0","4.131294141535681E-4","Cluster 4","Clustered","46.53661202185793","GO:0010810","false","GO:0010810"
"0.9996831794654797",,"3.1682053452026273E-4",,"YBX1|GPI1|EMILIN1|CALR|NOG|ZBED3|SDCBP|FURIN|GREM1|MGAT5|IGFBP3|TFPI|WFDC1|PCSK1N|SNCA|SERPINI1|ANGPT1|AGT|EDN1|ITIH4|VTN|HSP90AB1","negative regulation of protein metabolic process","22","ENR","GO:0051248","1.0","3.1682053452026273E-4","Cluster 2","Clustered","55.123353819139595","GO:0051248","false","GO:0051248"
"0.9999642211702595",,"3.5778829740482745E-5",,"HNRNPA2B1|PTN|IL4RA|EMILIN1|TCP1|TNC|EDN3|CHADL|GREM1|IGFBP3|TRF|TGFB2|HSPA1A|IGF2|SNCA|CCN4|JAM3|SERPINI1|ANGPT1|AGT|SEZ6|EDN1|VTN|HYAL1|SDC4|SPARC|SPARCL1|WNT5A|CALR|SDCBP|CD63|FSTL4|WFDC1|CBLN2|ACHE|PCSK9|APOC1","regulation of cellular component organization","37","ENR","GO:0051128","1.0","3.5778829740482745E-5","Cluster 1","Clustered","72.99919191919192","GO:0051128","false","GO:0051128"
"0.9999964849275191",,"3.5150724808807696E-6",,"EDN3|GREM1|TRF|REG3B|THBS4|ITLN1|TGFB2|NPNT|CEMIP|IGF2|SNCA|CHGA|KITL|ANGPT1|AGT|EDN1|VTN|HSP90AB1|PDGFA","positive regulation of phosphate metabolic process","19","ENR","GO:0045937","1.0","3.5150724808807696E-6","Cluster 1","Clustered","76.14277555682467","GO:0045937","false","GO:0045937"
"0.9824132233411297",,"0.017586776658870328",,"WNT5A|GAL|TGFB2","biological phase","3","ENR","GO:0044848","1.0","0.017586776658870328","Cluster 4","Clustered","44.98958333333333","GO:0044848","false","GO:0044848"
"0.9910158511612662",,"0.00898414883873373",,"SNCA|EMILIN1|NOG|ZBED3|GREM1|ANGPT1|IGFBP3|AGT|APOC1|PDGFA|TGFB2","negative regulation of phosphate metabolic process","11","ENR","GO:0045936","1.0","0.00898414883873373","Cluster 2","Clustered","63.45249964392537","GO:0045936","false","GO:0045936"
"0.9995074360510288",,"4.925639489712847E-4",,"WFDC1|CCN4|CD9|SMOC2|TFPI|TAFA5|VTN|PDGFA","regulation of wound healing","8","ENR","GO:0061041","1.0","4.925639489712847E-4","Cluster 11","Clustered","29.0","GO:0061041","false","GO:0061041"
"0.9943543713337707",,"0.005645628666229321",,"CAP2|SPARC|PTN|NBL1|WNT5A|CALR|NOG|EDN3|GREM1|POSTN|THBS4|TGFB2|CHL1|FSTL4|LAMA5|ACHE|ARTN|EDN1|HSP90AB1","cell morphogenesis","19","ENR","GO:0000902","1.0","0.005645628666229321","Cluster 2","Clustered","63.26666666666667","GO:0000902","false","GO:0000902"
"0.9999952873185807",,"4.712681419341091E-6",,"ZBED3|EDN3|GREM1|IGFBP3|TGFB2|IGF2|DKK2|CCN4|KITL|SMOC2|ANGPT1|AGT|EDN1|RSPO3|PDGFA|TNFRSF19|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63|SCUBE2|NPNT|CHGA|C1QTNF2|GRP|HSP90AB1|NPY","positive regulation of signal transduction","30","ENR","GO:0009967","1.0","4.712681419341091E-6","Cluster 1","Clustered","73.66037735849056","GO:0009967","false","GO:0009967"
"0.9983699263074832",,"0.0016300736925167522",,"WNT5A|NOG|SDCBP|TNC|GREM1|IGFBP3|NELL2|TGFB2|HSPA1A|FSTL4|WFDC1|IGF2|CCN4|AGT|EDN1|HYAL1","regulation of growth","16","ENR","GO:0040008","1.0","0.0016300736925167522","Cluster 1","Clustered","68.4","GO:0040008","false","GO:0040008"
"0.9999999708682011",,"2.9131798817626803E-8",,"SCG2|SOSTDC1|TMEM25|EMILIN1|NOG|ZBED3|EDN3|GREM1|POSTN|IGFBP3|TGFB2|DKK3|IGF2|DKK2|SNCA|CCN4|KITL|SMOC2|ANGPT1|CHRDL1|AGT|SEZ6|EDN1|GREM2|RSPO3|PDGFA|YBX1|NBL1|TNFRSF19|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63|SCUBE2|NPNT|FSTL4|CHGA|ASPN|C1QTNF2|PCSK9|NOTUM|GRP|HSP90AB1|NPY","regulation of signal transduction","47","ENR","GO:0009966","1.0","2.9131798817626803E-8","Cluster 1","Clustered","78.38857142857142","GO:0009966","false","GO:0009966"
"0.9963137675509048",,"0.0036862324490951107",,"LAMA5|SOSTDC1|TNFRSF19|WNT5A|DNASE1L2|GAL|TGFB2","molting cycle","7","ENR","GO:0042303","1.0","0.0036862324490951107","Cluster 6","Clustered","27.586554621848737","GO:0042303","false","GO:0042303"
"0.9999860702162826",,"1.3929783717439119E-5",,"PTN|WNT5A|NOG|SDCBP|TNC|EDN3|GREM1|POSTN|PKDCC|IGFBP3|NELL2|TGFB2|HSPA1A|FSTL4|WFDC1|IGF2|CCN4|COL27A1|CD9|AGT|EDN1|HSP90AB1|HYAL1","growth","23","ENR","GO:0040007","1.0","1.3929783717439119E-5","Cluster 1","Clustered","68.00640585678335","GO:0040007","false","GO:0040007"
"0.9999875374040688",,"1.2462595931203044E-5",,"HNRNPA2B1|PTN|IL4RA|EMILIN1|TCP1|EDN3|GREM1|TRF|TGFB2|HSPA1A|IGF2|SNCA|SERPINI1|ANGPT1|AGT|EDN1|VTN|HYAL1|SDC4|WNT5A|SDCBP|CD63|CBLN2|ACHE|PCSK9","positive regulation of cellular component organization","25","ENR","GO:0051130","1.0","1.2462595931203044E-5","Cluster 1","Clustered","71.07333333333332","GO:0051130","false","GO:0051130"
"0.9999999952134296",,"4.786570393483071E-9",,"SOSTDC1|SST|EMILIN1|TNFRSF11B|NOG|ZBED3|GREM1|ADAMTS7|TFPI|TGFB2|IGF2|VGF|CD9|SMOC2|CHRDL1|AGT|EDN1|GREM2|PDGFA|COL1A2|HYAL1|DHH|YBX1|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|REG3B|NPNT|ACHE|ASPN|FIBIN|PCSK9|HSP90AB1","response to endogenous stimulus","36","ENR","GO:0009719","1.0","4.786570393483071E-9","Cluster 1","Clustered","68.9192546583851","GO:0009719","false","GO:0009719"
"0.9978115859891229",,"0.0021884140108770554",,"HDGF|SCG2|PTN|EMILIN1|TCP1|NOG|GREM1|IGFBP3|TGFB2|CHL1|HSPA1A|SNCA|CCN4|KITL|ANGPT1|AGT|EDN1|YBX1|GPI1|WNT5A|HSPB6|REG3B|CHGA|GAL|PCSK9|HSP90AB1|NPY","regulation of cell death","27","ENR","GO:0010941","1.0","0.0021884140108770554","Cluster 1","Clustered","77.85168195718654","GO:0010941","false","GO:0010941"
"0.9896582356735163",,"0.010341764326483684",,"PCSK1N|FURIN|SCG5|CPE","peptide hormone processing","4","ENR","GO:0016486","1.0","0.010341764326483684","Cluster 12","Clustered","15.895424836601308","GO:0016486","false","GO:0016486"
"0.9985680886455032",,"0.0014319113544968677",,"ACHE|SNCA|SDCBP|CD9|GREM1|PCSK9|ANGPT1|CD63","receptor internalization","8","ENR","GO:0031623","1.0","0.0014319113544968677","Cluster 5","Clustered","36.50365853658536","GO:0031623","false","GO:0031623"
"0.9968473280972168",,"0.003152671902783286",,"TNFRSF19|WNT5A|EMILIN1|EDN3|EMC10|IGFBP3|TGFB2|NPNT|IGF2|C1QTNF2|KITL|ANGPT1|AGT|EDN1|PDGFA|NPY","regulation of MAPK cascade","16","ENR","GO:0043408","1.0","0.003152671902783286","Cluster 1","Clustered","77.39209344115004","GO:0043408","false","GO:0043408"
"1.0",,"8.099385641750956E-21",,"SCG2|CXCL14|PTN|SST|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TRF|TAFA5|THBS4|TGFB2|CEMIP|LAMA5|IGF2|SNCA|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63","regulation of locomotion","42","ENR","GO:0040012","1.0","8.099385641750956E-21","Cluster 1","Clustered","76.6510067114094","GO:0040012","false","GO:0040012"
"1.0",,"4.194393376481454E-20",,"SCG2|CXCL14|PTN|SST|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TRF|TAFA5|COLEC10|THBS4|TGFB2|CHL1|CEMIP|LAMA5|IGF2|SNCA|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63|CHGA|IL17B","locomotion","46","ENR","GO:0040011","1.0","4.194393376481454E-20","Cluster 1","Clustered","76.70876999448429","GO:0040011","false","GO:0040011"
"0.9923751733773497",,"0.007624826622650341",,"NOG|TGFB2","negative regulation of cardiac epithelial to mesenchymal transition","2","ENR","GO:0062044","1.0","0.007624826622650341","Cluster 1","Clustered","70.13992004568819","GO:0062044","false","GO:0062044"
"0.9824132233411297",,"0.017586776658870328",,"WNT5A|GAL|TGFB2","hair cycle phase","3","ENR","GO:0044851","1.0","0.017586776658870328","Cluster 4","Clustered","44.98958333333333","GO:0044851","false","GO:0044851"
"0.9689870756340468",,"0.03101292436595321",,"CHGA|EDN3|EDN1|TGFB2","positive regulation of heart contraction","4","ENR","GO:0045823","1.0","0.03101292436595321","Cluster 1","Clustered","74.27564356435643","GO:0045823","false","GO:0045823"
"0.9999999999999994",,"5.150356234482537E-16",,"SCG2|CXCL14|PTN|EDN3|POSTN|TRF|THBS4|TGFB2|CEMIP|IGF2|CCN4|ARTN|KITL|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SPARC|GPI1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5","positive regulation of locomotion","29","ENR","GO:0040017","1.0","5.150356234482537E-16","Cluster 1","Clustered","75.31808419243987","GO:0040017","false","GO:0040017"
"0.9791538540515148",,"0.020846145948485204",,"NPNT|LAMA5|NOG|GREM1|AGT","nephron epithelium morphogenesis","5","ENR","GO:0072088","1.0","0.020846145948485204","Cluster 1","Clustered","75.81055900621118","GO:0072088","false","GO:0072088"
"0.9864602123311901",,"0.01353978766880988",,"IL17B|EDN3|JAM3|EDN1|THBS4|TGFB2","neutrophil migration","6","ENR","GO:1990266","1.0","0.01353978766880988","Cluster 2","Clustered","60.2550881953867","GO:1990266","false","GO:1990266"
"0.9999999999999999",,"1.6405990464812447E-16",,"SCG2|CXCL14|PTN|SST|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TAFA5|THBS4|TGFB2|CHL1|CEMIP|LAMA5|IGF2|NRTN|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63|CHGA|IL17B","cell migration","44","ENR","GO:0016477","1.0","1.6405990464812447E-16","Cluster 1","Clustered","76.70876999448429","GO:0016477","false","GO:0016477"
"0.9895261531882086",,"0.01047384681179137",,"SDC4|IL4RA|EDN3|IGFBP3|NELL2|CPE|TGFB2|SNCA|CHGA|VGF|GAL|AGT|GRP|EDN1|SCG5","secretion by cell","15","ENR","GO:0032940","1.0","0.01047384681179137","Cluster 4","Clustered","40.6221198156682","GO:0032940","false","GO:0032940"
"0.9999950799680919",,"4.920031908155911E-6",,"SDC4|EDN3|GREM1|TRF|REG3B|THBS4|ITLN1|TGFB2|CEMIP|IGF2|SNCA|CHGA|KITL|ANGPT1|AGT|EDN1|VTN|HSP90AB1|PDGFA","positive regulation of phosphorylation","19","ENR","GO:0042327","1.0","4.920031908155911E-6","Cluster 1","Clustered","75.94231867504284","GO:0042327","false","GO:0042327"
"0.999723647794635",,"2.7635220536502056E-4",,"WFDC1|PTN|CCN4|CD9|SMOC2|TFPI|TAFA5|VTN|PDGFA","regulation of response to wounding","9","ENR","GO:1903034","1.0","2.7635220536502056E-4","Cluster 11","Clustered","30.31111111111111","GO:1903034","false","GO:1903034"
"0.9513859943226405",,"0.04861400567735954",,"NPNT|LAMA5|NOG|GREM1|AGT","nephron tubule development","5","ENR","GO:0072080","1.0","0.04861400567735954","Cluster 1","Clustered","75.81055900621118","GO:0072080","false","GO:0072080"
"0.9984642873594806",,"0.0015357126405194598",,"TNFRSF19|WNT5A|EDN3|EMC10|IGFBP3|TGFB2|NPNT|IGF2|C1QTNF2|KITL|ANGPT1|EDN1|PDGFA|NPY","positive regulation of MAPK cascade","14","ENR","GO:0043410","1.0","0.0015357126405194598","Cluster 1","Clustered","72.64890282131661","GO:0043410","false","GO:0043410"
"0.9999838927550647",,"1.6107244935271806E-5",,"EMILIN1|NOG|EDN3|GREM1|IGFBP3|TRF|REG3B|THBS4|ITLN1|TGFB2|CEMIP|IGF2|SNCA|CHGA|KITL|ANGPT1|AGT|EDN1|VTN|HSP90AB1|PDGFA","regulation of phosphorylation","21","ENR","GO:0042325","1.0","1.6107244935271806E-5","Cluster 1","Clustered","78.09443371943371","GO:0042325","false","GO:0042325"
"0.9999763814116435",,"2.361858835654898E-5",,"SOSTDC1|NBL1|WNT5A|NOG|GREM1|CHRDL1|GREM2","negative regulation of BMP signaling pathway","7","ENR","GO:0030514","1.0","2.361858835654898E-5","Cluster 4","Clustered","49.35762711864407","GO:0030514","false","GO:0030514"
"0.9764720576629117",,"0.02352794233708833",,"PTN|SCGN|TMEM25|NOG|EDN3|CBLN2|ACHE|SNCA|VGF|CHRDL1|AGT|SEZ6|EDN1|NPY","synaptic signaling","14","ENR","GO:0099536","1.0","0.02352794233708833","Cluster 5","Clustered","38.0","GO:0099536","false","GO:0099536"
"0.9825534111186472",,"0.017446588881352705",,"NPNT|LAMA5|NOG|GREM1|AGT","nephron tubule morphogenesis","5","ENR","GO:0072078","1.0","0.017446588881352705","Cluster 1","Clustered","75.81055900621118","GO:0072078","false","GO:0072078"
"0.9962721446254935",,"0.003727855374506534",,"DEFA17|CXCL14|SPON2|DEFA24|TRF|DEFA30|REG3B|NPY","antimicrobial humoral response","8","ENR","GO:0019730","1.0","0.003727855374506534","Cluster 3","Clustered","23.0","GO:0019730","false","GO:0019730"
"0.9984512759535211",,"0.0015487240464789125",,"SOSTDC1|NBL1|WNT5A|NOG|GREM1|CHRDL1|GREM2","regulation of BMP signaling pathway","7","ENR","GO:0030510","1.0","0.0015487240464789125","Cluster 4","Clustered","49.35762711864407","GO:0030510","false","GO:0030510"
