GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0050789	regulation of biological process	2.34891186501791e-9	2.34891186501791e-9	+1	DEFA24,REG3B,ITLN1,LIPG,SCG2,HSPB6,CAP2,CXCL14,CALCB,PTN,SCUBE2,CPE,SST,HSPA1A,SPARCL1,NPNT,DKK3,EMILIN1,FSTL4,CBLN2,FIBIN,ACHE,NOG,ANGPTL1,TNC,EDN3,VIP,WFDC1,CHGA,COLEC10,ACRBP,GREM1,POSTN,ASPN,DKK2,NELL2,NRTN,PCSK1N,IL17B,SPON2,GAL,IGFBP3,TRF,TAFA5,GFRA4,THBS4,QSOX1,TGFB2,VGF,CEMIP,ITIH4,SCG5,PCSK9,NOTUM,TNFRSF19,LAMA5,IGF2,SNCA,GRP,CCN4,APOC1,BRINP2,ARTN,KITL,CD9,SMOC2,JAM3,HSP90AB1,NPY,SCGN,SERPINI1,LGI4,ANGPT1,MASP1,AGT,FGL2,CFD,EDN1,VTN,SOSTDC1,PDGFA,IL4RA,CHRDL1,SEZ6,IDE,TMEM25,GREM2,RSPO3,HYAL1,COL1A2,SDC4,SPARC,TNFRSF11B,CHL1,GPI1,DHH,ZBED3,FBLN7,PRXL2A,C1QTNF2,CHADL,NBL1,ADAMTS7,PKDCC,YBX1,TFPI,DEFA30,WNT5A,CALR,HDGF,SDCBP,FURIN,TCP1
GO:0007155	cell adhesion	2.5443650551449075e-9	2.5443650551449075e-9	+1	PTN,SPARCL1,NPNT,EMILIN1,ACHE,TNC,COLEC10,GREM1,POSTN,SPON2,THBS4,TGFB2,LAMA5,IGF2,CCN4,KITL,CD9,SMOC2,JAM3,COL8A2,NPY,SERPINI1,ANGPT1,FGL2,VTN,IL4RA,HYAL1,SDC4,CHL1,FBLN7
GO:0065008	regulation of biological quality	2.5497782834370666e-9	2.5497782834370666e-9	+1	DEFA24,LIPG,PTN,CPE,SPARCL1,DKK3,EMILIN1,FSTL4,CBLN2,ACHE,NOG,EDN3,CHGA,POSTN,NELL2,PCSK1N,GAL,IGFBP3,TRF,TGFB2,VGF,CEMIP,SCG5,PCSK9,IGF2,SNCA,GRP,CCN4,KITL,CD9,JAM3,HSP90AB1,NPY,SCGN,ANGPT1,AGT,EDN1,VTN,PDGFA,IL4RA,CHRDL1,SEZ6,IDE,TMEM25,COL1A2,SPARC,TNFRSF11B,GPI1,ZBED3,YBX1,TFPI,DEFA30,WNT5A,CALR,FURIN,TCP1
GO:0071363	cellular response to growth factor stimulus	3.4230688995335288e-9	3.4230688995335288e-9	+1	NPNT,EMILIN1,NOG,GREM1,ASPN,TGFB2,SMOC2,HSP90AB1,ANGPT1,AGT,EDN1,SOSTDC1,PDGFA,CHRDL1,GREM2,HYAL1,COL1A2,SPARC,NBL1,ADAMTS7,WNT5A,SDCBP,FURIN,CD63
GO:0090287	regulation of cellular response to growth factor stimulus	3.6790411196571144e-9	3.6790411196571144e-9	+1	NPNT,EMILIN1,NOG,GREM1,ASPN,SMOC2,HSP90AB1,ANGPT1,AGT,SOSTDC1,CHRDL1,GREM2,NBL1,WNT5A,SDCBP,FURIN,CD63
GO:0007267	cell-cell signaling	4.489724996677339e-9	4.489724996677339e-9	+1	PTN,CPE,DKK3,CBLN2,ACHE,NOG,TNC,EDN3,CHGA,GREM1,DKK2,NELL2,GAL,IGFBP3,VGF,SCG5,NOTUM,SNCA,GRP,CCN4,HSP90AB1,NPY,SCGN,AGT,EDN1,SOSTDC1,CHRDL1,SEZ6,TMEM25,RSPO3,DHH,ZBED3
GO:0009719	response to endogenous stimulus	4.786570393483071e-9	4.786570393483071e-9	+1	REG3B,SST,NPNT,EMILIN1,FIBIN,ACHE,NOG,GREM1,ASPN,TGFB2,VGF,PCSK9,IGF2,CD9,SMOC2,HSP90AB1,AGT,EDN1,SOSTDC1,PDGFA,CHRDL1,GREM2,HYAL1,COL1A2,TNFRSF11B,GPI1,DHH,ZBED3,NBL1,ADAMTS7,YBX1,TFPI,WNT5A,CALR,SDCBP,FURIN
GO:0048584	positive regulation of response to stimulus	6.380348025849714e-9	6.380348025849714e-9	+1	SCG2,CXCL14,PTN,SCUBE2,NPNT,EMILIN1,EDN3,CHGA,COLEC10,GREM1,DKK2,IGFBP3,THBS4,TGFB2,TNFRSF19,IGF2,SNCA,GRP,CCN4,ARTN,KITL,SMOC2,HSP90AB1,NPY,ANGPT1,MASP1,AGT,CFD,EDN1,VTN,PDGFA,IL4RA,RSPO3,ZBED3,C1QTNF2,WNT5A,CALR,SDCBP,FURIN,EMC10,MGAT5,CD63,KARS
GO:0010646	regulation of cell communication	7.016111658076793e-9	7.016111658076793e-9	+1	SCG2,PTN,SCUBE2,NPNT,DKK3,EMILIN1,FSTL4,NOG,EDN3,CHGA,GREM1,POSTN,ASPN,DKK2,NELL2,GAL,IGFBP3,TGFB2,VGF,SCG5,PCSK9,NOTUM,TNFRSF19,IGF2,SNCA,GRP,CCN4,KITL,SMOC2,HSP90AB1,NPY,SCGN,ANGPT1,AGT,EDN1,SOSTDC1,PDGFA,CHRDL1,SEZ6,TMEM25,GREM2,RSPO3,ZBED3,C1QTNF2,NBL1,YBX1,WNT5A,CALR,SDCBP,FURIN,EMC10,MGAT5,CD63
GO:0009888	tissue development	7.380700034830205e-9	7.380700034830205e-9	+1	PTN,SCUBE2,NPNT,NOG,TNC,EDN3,GREM1,POSTN,ASPN,NRTN,GAL,TGFB2,NOTUM,TNFRSF19,LAMA5,DNASE1L2,IGF2,COL27A1,CCN4,ARTN,KITL,ANGPT1,AGT,EDN1,VTN,SOSTDC1,RSPO3,HYAL1,COL1A2,SDC4,GPI1,CHADL,ADAMTS7,PKDCC,YBX1,WNT5A,CALR,SDCBP
GO:0070848	response to growth factor	7.916151683609467e-9	7.916151683609467e-9	+1	NPNT,EMILIN1,NOG,GREM1,ASPN,TGFB2,SMOC2,HSP90AB1,ANGPT1,AGT,EDN1,SOSTDC1,PDGFA,CHRDL1,GREM2,HYAL1,COL1A2,SPARC,NBL1,ADAMTS7,WNT5A,SDCBP,FURIN,CD63
GO:0007165	signal transduction	8.193465772139682e-9	8.193465772139682e-9	+1	SCG2,CAP2,CXCL14,CALCB,PTN,SCUBE2,CPE,SST,SPARCL1,NPNT,DKK3,EMILIN1,FSTL4,FIBIN,ACHE,NOG,ANGPTL1,EDN3,VIP,CHGA,GREM1,POSTN,ASPN,DKK2,NRTN,PCSK1N,IL17B,GAL,IGFBP3,TRF,TAFA5,GFRA4,THBS4,TGFB2,VGF,SCG5,PCSK9,NOTUM,TNFRSF19,LAMA5,IGF2,SNCA,GRP,CCN4,ARTN,KITL,SMOC2,HSP90AB1,NPY,ANGPT1,MASP1,AGT,CFD,EDN1,SOSTDC1,PDGFA,IL4RA,CHRDL1,SEZ6,TMEM25,GREM2,RSPO3,COL1A2,TNFRSF11B,GPI1,DHH,ZBED3
GO:0042127	regulation of cell population proliferation	8.214304562291724e-9	8.214304562291724e-9	+1	REG3B,SCG2,PTN,SCUBE2,HSPA1A,EMILIN1,NOG,TNC,EDN3,WFDC1,GREM1,GAL,IGFBP3,TRF,TAFA5,THBS4,TGFB2,LAMA5,IGF2,CCN4,KITL,CD9,NPY,ANGPT1,AGT,EDN1,PDGFA,IL4RA,HYAL1,SDC4,SPARC,YBX1,WNT5A,CALR,SDCBP,EMC10
GO:0050794	regulation of cellular process	9.155810442187118e-9	9.155810442187118e-9	+1	REG3B,ITLN1,LIPG,SCG2,HSPB6,CAP2,CXCL14,CALCB,PTN,SCUBE2,CPE,SST,HSPA1A,SPARCL1,NPNT,DKK3,EMILIN1,FSTL4,CBLN2,FIBIN,ACHE,NOG,ANGPTL1,TNC,EDN3,VIP,WFDC1,CHGA,COLEC10,GREM1,POSTN,ASPN,DKK2,NELL2,NRTN,PCSK1N,IL17B,GAL,IGFBP3,TRF,TAFA5,GFRA4,THBS4,QSOX1,TGFB2,VGF,CEMIP,SCG5,PCSK9,NOTUM,TNFRSF19,LAMA5,IGF2,SNCA,GRP,CCN4,APOC1,BRINP2,ARTN,KITL,CD9,SMOC2,JAM3,HSP90AB1,NPY,SCGN,SERPINI1,LGI4,ANGPT1,MASP1,AGT,FGL2,CFD,EDN1,VTN,SOSTDC1,PDGFA,IL4RA,CHRDL1,SEZ6,IDE,TMEM25,GREM2,RSPO3,HYAL1,COL1A2,SDC4,SPARC,TNFRSF11B,CHL1,GPI1,DHH,ZBED3
GO:0070887	cellular response to chemical stimulus	1.253923399911434e-8	1.253923399911434e-8	+1	DEFA24,REG3B,CLCA1,SCG2,CXCL14,PTN,HSPA1A,NPNT,EMILIN1,ACHE,NOG,EDN3,CHGA,GREM1,POSTN,ASPN,IL17B,SPON2,TRF,THBS4,TGFB2,PCSK9,IGF2,SNCA,BRINP2,SMOC2,JAM3,HSP90AB1,ANGPT1,AGT,EDN1,SOSTDC1,PDGFA,IL4RA,CHRDL1,GREM2,HYAL1,COL1A2,SPARC,PRXL2A,NBL1,ADAMTS7,YBX1,TFPI,DEFA30,WNT5A,CALR,HDGF,SDCBP,FURIN,DEFA17,CD63,ABCD1
GO:0006950	response to stress	1.2804071354470991e-8	1.2804071354470991e-8	+1	DEFA24,REG3B,ZG16,CLCA1,CXCL14,PTN,SST,HSPA1A,EMILIN1,NOG,TNC,WFDC1,CHGA,COLEC10,PCSK1N,IL17B,SPON2,GAL,TRF,TAFA5,THBS4,TGFB2,VGF,ITIH4,PCSK9,TNFRSF19,IGF2,SNCA,GRP,CCN4,ADAMTS4,CD9,SMOC2,JAM3,HSP90AB1,NPY,MASP1,AGT,FGL2,CFD,EDN1,VTN,PDGFA,IL4RA,HYAL1,SDC4,CHL1,GPI1,YBX1,TFPI,DEFA30,WNT5A,CALR,DEFA17,VWA1,EMC10
GO:0008283	cell population proliferation	1.4949582284575738e-8	1.4949582284575738e-8	+1	REG3B,LIPG,SCG2,PTN,SCUBE2,HSPA1A,EMILIN1,NOG,TNC,EDN3,WFDC1,GREM1,GAL,IGFBP3,TRF,TAFA5,THBS4,TGFB2,LAMA5,IGF2,CCN4,KITL,CD9,COL8A2,NPY,LGI4,ANGPT1,AGT,EDN1,PDGFA,IL4RA,HYAL1,SDC4,SPARC
GO:0030155	regulation of cell adhesion	1.9081280256303346e-8	1.9081280256303346e-8	+1	PTN,NPNT,EMILIN1,TNC,GREM1,POSTN,TGFB2,LAMA5,IGF2,KITL,CD9,SMOC2,JAM3,NPY,SERPINI1,ANGPT1,FGL2,VTN,IL4RA,HYAL1,SDC4
GO:0030595	leukocyte chemotaxis	2.0765604705961454e-8	2.0765604705961454e-8	+1	SCG2,CXCL14,PTN,EDN3,CHGA,GREM1,IL17B,THBS4,TGFB2,JAM3,EDN1,NBL1,WNT5A,CALR
GO:0051094	positive regulation of developmental process	2.709469723165682e-8	2.709469723165682e-8	+1	HSPB6,PTN,SCUBE2,HSPA1A,NPNT,EMILIN1,CBLN2,ACHE,NOG,EDN3,GREM1,GAL,IGFBP3,TRF,TGFB2,IGF2,CCN4,BRINP2,KITL,SMOC2,HSP90AB1,AGT,EDN1,IL4RA,HYAL1,ZBED3,NBL1,PKDCC,WNT5A,CALR,SDCBP,EMC10
GO:0009966	regulation of signal transduction	2.9131798817626803e-8	2.9131798817626803e-8	+1	SCG2,SCUBE2,NPNT,DKK3,EMILIN1,FSTL4,NOG,EDN3,CHGA,GREM1,POSTN,ASPN,DKK2,IGFBP3,TGFB2,PCSK9,NOTUM,TNFRSF19,IGF2,SNCA,GRP,CCN4,KITL,SMOC2,HSP90AB1,NPY,ANGPT1,AGT,EDN1,SOSTDC1,PDGFA,CHRDL1,SEZ6,TMEM25,GREM2,RSPO3,ZBED3,C1QTNF2,NBL1,YBX1,WNT5A,CALR,SDCBP,FURIN,EMC10,MGAT5,CD63
GO:0001525	angiogenesis	3.745879649486127e-8	3.745879649486127e-8	+1	SCG2,HSPB6,PTN,EMILIN1,GREM1,TAFA5,THBS4,TGFB2,IGF2,SMOC2,JAM3,COL8A2,ANGPT1,AGT,EDN1,RSPO3,HYAL1,SPARC
GO:0045595	regulation of cell differentiation	3.8393705250926954e-8	3.8393705250926954e-8	+1	CXCL14,PTN,SCUBE2,HSPA1A,NPNT,FSTL4,ACHE,NOG,EDN3,GREM1,POSTN,IGFBP3,TRF,TGFB2,IGF2,CCN4,BRINP2,KITL,HSP90AB1,AGT,FGL2,EDN1,SOSTDC1,IL4RA,TNFRSF11B,PRXL2A,CHADL,NBL1,ADAMTS7,PKDCC,YBX1,WNT5A,CALR,SDCBP
GO:0048514	blood vessel morphogenesis	6.52834580124925e-8	6.52834580124925e-8	+1	SCG2,HSPB6,PTN,EMILIN1,NOG,GREM1,TAFA5,THBS4,TGFB2,IGF2,SMOC2,JAM3,COL8A2,ANGPT1,AGT,EDN1,RSPO3,HYAL1,SPARC
GO:0048585	negative regulation of response to stimulus	7.07057851795187e-8	7.07057851795187e-8	+1	REG3B,SCG2,DKK3,EMILIN1,FSTL4,NOG,WFDC1,GREM1,ASPN,DKK2,TAFA5,TGFB2,NOTUM,IGF2,SNCA,CD9,NPY,MASP1,AGT,FGL2,VTN,SOSTDC1,PDGFA,IL4RA,CHRDL1,TMEM25,GREM2,NBL1,YBX1,TFPI,WNT5A,CALR
GO:0001568	blood vessel development	8.692402931914624e-8	8.692402931914624e-8	+1	SCG2,HSPB6,PTN,EMILIN1,NOG,GREM1,TAFA5,THBS4,TGFB2,IGF2,SMOC2,JAM3,COL8A2,ANGPT1,AGT,EDN1,RSPO3,HYAL1,COL1A2,SPARC
GO:0065007	biological regulation	8.748943394129165e-8	8.748943394129165e-8	+1	DEFA24,REG3B,ITLN1,LIPG,SCG2,HSPB6,CAP2,CXCL14,CALCB,PTN,SCUBE2,CPE,SST,HSPA1A,SPARCL1,NPNT,DKK3,EMILIN1,FSTL4,CBLN2,FIBIN,ACHE,NOG,ANGPTL1,TNC,EDN3,VIP,WFDC1,CHGA,COLEC10,ACRBP,GREM1,POSTN,ASPN,DKK2,NELL2,NRTN,PCSK1N,IL17B,SPON2,GAL,IGFBP3,TRF,TAFA5,GFRA4,THBS4,QSOX1,TGFB2,VGF,CEMIP,ITIH4,SCG5,PCSK9,NOTUM,TNFRSF19,LAMA5,IGF2,SNCA,GRP,CCN4,APOC1,BRINP2,ARTN,KITL,CD9,SMOC2,JAM3,HSP90AB1,NPY,SCGN,SERPINI1,LGI4,ANGPT1,MASP1,AGT,FGL2,CFD,EDN1,VTN,SOSTDC1,PDGFA,IL4RA,CHRDL1,SEZ6,IDE,TMEM25,GREM2,RSPO3,HYAL1,COL1A2,SDC4,SPARC,TNFRSF11B,CHL1,GPI1,DHH,ZBED3,FBLN7,PRXL2A,C1QTNF2,CHADL,NBL1,ADAMTS7,PKDCC,YBX1,TFPI,DEFA30,WNT5A,CALR,HDGF,SDCBP,FURIN,TCP1,EMC10,MGAT5,CALU,HNRNPA2B1,CD63,NGRN,ABCD1
GO:0097529	myeloid leukocyte migration	9.950496838184172e-8	9.950496838184172e-8	+1	SCG2,EMILIN1,EDN3,CHGA,GREM1,IL17B,THBS4,TGFB2,KITL,CD9,JAM3,EDN1
GO:0048646	anatomical structure formation involved in morphogenesis	9.984478028790069e-8	9.984478028790069e-8	+1	SCG2,HSPB6,PTN,EMILIN1,NOG,ACRBP,GREM1,TAFA5,THBS4,TGFB2,IGF2,CD9,SMOC2,JAM3,COL8A2,ANGPT1,AGT,EDN1,VTN,IL4RA,RSPO3,HYAL1,SDC4,SPARC,GPI1,WNT5A,FURIN,EMC10
GO:0006952	defense response	1.2739769197012807e-7	1.2739769197012807e-7	+1	DEFA24,REG3B,ZG16,CXCL14,PTN,EMILIN1,TNC,WFDC1,CHGA,COLEC10,IL17B,SPON2,GAL,TRF,VGF,ITIH4,IGF2,SNCA,GRP,CCN4,ADAMTS4,JAM3,NPY,MASP1,FGL2,CFD,EDN1,IL4RA
GO:0060326	cell chemotaxis	1.320157651902985e-7	1.320157651902985e-7	+1	SCG2,CXCL14,PTN,EDN3,CHGA,GREM1,IL17B,THBS4,TGFB2,SMOC2,JAM3,EDN1,NBL1,WNT5A,CALR
GO:0010647	positive regulation of cell communication	1.7827509942083566e-7	1.7827509942083566e-7	+1	PTN,SCUBE2,NPNT,NOG,EDN3,CHGA,GREM1,DKK2,NELL2,GAL,IGFBP3,TGFB2,TNFRSF19,IGF2,SNCA,GRP,CCN4,KITL,SMOC2,HSP90AB1,NPY,SCGN,ANGPT1,AGT,EDN1,PDGFA,RSPO3,ZBED3,C1QTNF2,WNT5A,CALR,SDCBP,FURIN,EMC10,MGAT5,CD63
GO:0001944	vasculature development	1.8725544097270672e-7	1.8725544097270672e-7	+1	SCG2,HSPB6,PTN,EMILIN1,NOG,GREM1,TAFA5,THBS4,TGFB2,IGF2,SMOC2,JAM3,COL8A2,ANGPT1,AGT,EDN1,RSPO3,HYAL1,COL1A2,SPARC
GO:0023056	positive regulation of signaling	1.943802062893053e-7	1.943802062893053e-7	+1	PTN,SCUBE2,NPNT,NOG,EDN3,CHGA,GREM1,DKK2,NELL2,GAL,IGFBP3,TGFB2,TNFRSF19,IGF2,SNCA,GRP,CCN4,KITL,SMOC2,HSP90AB1,NPY,SCGN,ANGPT1,AGT,EDN1,PDGFA,RSPO3,ZBED3,C1QTNF2,WNT5A,CALR,SDCBP,FURIN,EMC10,MGAT5,CD63
GO:0035295	tube development	2.130825639566577e-7	2.130825639566577e-7	+1	SCG2,HSPB6,PTN,NPNT,EMILIN1,NOG,TNC,GREM1,TAFA5,THBS4,TGFB2,LAMA5,IGF2,SMOC2,JAM3,COL8A2,ANGPT1,AGT,EDN1,SOSTDC1,RSPO3,HYAL1,SDC4,SPARC
GO:0051050	positive regulation of transport	2.820077063222971e-7	2.820077063222971e-7	+1	ITLN1,LIPG,EDN3,COLEC10,GREM1,NELL2,GAL,TRF,TGFB2,CEMIP,PCSK9,SNCA,GRP,HSP90AB1,ANGPT1,MASP1,AGT,EDN1,VTN,IL4RA,SDC4,C1QTNF2,WNT5A,CALR,SDCBP,CD63
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	3.258490650458679e-7	3.258490650458679e-7	+1	NPNT,EMILIN1,NOG,GREM1,ASPN,TGFB2,HSP90AB1,SOSTDC1,CHRDL1,GREM2,NBL1,WNT5A,SDCBP,FURIN
GO:0002685	regulation of leukocyte migration	3.4276011706498557e-7	3.4276011706498557e-7	+1	CXCL14,PTN,EMILIN1,EDN3,GREM1,THBS4,KITL,CD9,JAM3,EDN1,NBL1,WNT5A,CALR
GO:0050920	regulation of chemotaxis	4.0281529750069985e-7	4.0281529750069985e-7	+1	SCG2,CXCL14,PTN,EDN3,GREM1,THBS4,ARTN,SMOC2,JAM3,EDN1,NBL1,WNT5A,CALR
GO:0042221	response to chemical	4.356332604498321e-7	4.356332604498321e-7	+1	DEFA24,REG3B,CLCA1,LIPG,SCG2,CXCL14,PTN,SST,HSPA1A,NPNT,EMILIN1,FIBIN,ACHE,NOG,EDN3,CHGA,COLEC10,GREM1,POSTN,ASPN,IL17B,SPON2,TRF,THBS4,TGFB2,VGF,ITIH4,PCSK9,LAMA5,IGF2,SNCA,BRINP2,ARTN,CD9,SMOC2,JAM3,HSP90AB1,NPY,ANGPT1,AGT,EDN1,SOSTDC1,PDGFA,IL4RA,CHRDL1,GREM2,HYAL1,COL1A2,SPARC,TNFRSF11B,CHL1,GPI1,DHH,ZBED3,PRXL2A,NBL1,ADAMTS7,YBX1,TFPI,DEFA30,WNT5A,CALR,HDGF,SDCBP,FURIN,DEFA17
GO:0051093	negative regulation of developmental process	4.6005865344671696e-7	4.6005865344671696e-7	+1	CXCL14,PTN,CPE,EMILIN1,FSTL4,NOG,GREM1,POSTN,ASPN,TAFA5,THBS4,TGFB2,IGF2,CCN4,AGT,FGL2,SOSTDC1,IL4RA,SPARC,TNFRSF11B,CHADL,ADAMTS7,YBX1,WNT5A,CALR
GO:0010631	epithelial cell migration	5.078581689390794e-7	5.078581689390794e-7	+1	PTN,GREM1,TGFB2,IGF2,KITL,SMOC2,ANGPT1,AGT,HYAL1,SPARC,GPI1,WNT5A,CALR,EMC10,CD63
GO:0007399	nervous system development	5.510440954566937e-7	5.510440954566937e-7	+1	PTN,CPE,HSPA1A,FSTL4,CBLN2,ACHE,NOG,TNC,EDN3,POSTN,NRTN,GAL,TRF,GFRA4,THBS4,TGFB2,PCSK9,LAMA5,SNCA,BRINP2,ARTN,CD9,JAM3,HSP90AB1,NPY,SERPINI1,LGI4,AGT,EDN1,VTN,CHRDL1,SEZ6,SDC4,CHL1,DHH,NBL1,WNT5A,CALR,SDCBP
GO:0090132	epithelium migration	5.797842441276638e-7	5.797842441276638e-7	+1	PTN,GREM1,TGFB2,IGF2,KITL,SMOC2,ANGPT1,AGT,HYAL1,SPARC,GPI1,WNT5A,CALR,EMC10,CD63
GO:0090130	tissue migration	7.524371815269564e-7	7.524371815269564e-7	+1	PTN,GREM1,TGFB2,IGF2,KITL,SMOC2,ANGPT1,AGT,HYAL1,SPARC,GPI1,WNT5A,CALR,EMC10,CD63
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	7.806846054686494e-7	7.806846054686494e-7	+1	NPNT,EMILIN1,NOG,GREM1,ASPN,TRF,TGFB2,HSP90AB1,SOSTDC1,CHRDL1,GREM2,COL1A2,NBL1,WNT5A,SDCBP,FURIN
GO:0010033	response to organic substance	8.235870801668859e-7	8.235870801668859e-7	+1	DEFA24,REG3B,SST,HSPA1A,NPNT,EMILIN1,FIBIN,ACHE,NOG,GREM1,POSTN,ASPN,SPON2,THBS4,TGFB2,VGF,ITIH4,PCSK9,IGF2,SNCA,BRINP2,CD9,SMOC2,HSP90AB1,ANGPT1,AGT,EDN1,SOSTDC1,PDGFA,IL4RA,CHRDL1,GREM2,HYAL1,COL1A2,SPARC,TNFRSF11B,GPI1,DHH,ZBED3,NBL1,ADAMTS7,YBX1,TFPI,DEFA30,WNT5A,CALR,HDGF,SDCBP,FURIN,DEFA17
GO:0048522	positive regulation of cellular process	8.45644971266238e-7	8.45644971266238e-7	+1	REG3B,ITLN1,SCG2,CXCL14,PTN,SCUBE2,HSPA1A,NPNT,EMILIN1,CBLN2,ACHE,NOG,TNC,EDN3,CHGA,COLEC10,GREM1,POSTN,DKK2,NELL2,GAL,IGFBP3,TRF,THBS4,TGFB2,CEMIP,PCSK9,TNFRSF19,IGF2,SNCA,GRP,CCN4,BRINP2,KITL,SMOC2,JAM3,HSP90AB1,NPY,SCGN,SERPINI1,ANGPT1,MASP1,AGT,EDN1,VTN,PDGFA,IL4RA,RSPO3,HYAL1,SDC4,SPARC,GPI1,ZBED3,C1QTNF2,NBL1,PKDCC,YBX1,WNT5A,CALR,HDGF,SDCBP,FURIN,TCP1,EMC10,MGAT5,HNRNPA2B1,CD63,NGRN,ABCD1,KARS
GO:0051216	cartilage development	0.0000011624624504074091	0.0000011624624504074091	+1	SCUBE2,NOG,GREM1,TGFB2,COL27A1,CCN4,EDN1,HYAL1,CHADL,ADAMTS7,PKDCC,WNT5A
GO:0010634	positive regulation of epithelial cell migration	0.0000012040460516663863	0.0000012040460516663863	+1	TGFB2,IGF2,SMOC2,ANGPT1,AGT,HYAL1,SPARC,GPI1,WNT5A,CALR,EMC10
GO:0010632	regulation of epithelial cell migration	0.0000012751617027252276	0.0000012751617027252276	+1	PTN,TGFB2,IGF2,SMOC2,ANGPT1,AGT,HYAL1,SPARC,GPI1,WNT5A,CALR,EMC10,CD63
GO:0030154	cell differentiation	0.0000012928091561667182	0.0000012928091561667182	+1	CXCL14,PTN,SCUBE2,HSPA1A,NPNT,FSTL4,ACHE,NOG,TNC,EDN3,ACRBP,GREM1,POSTN,NRTN,IGFBP3,TRF,THBS4,TGFB2,PCSK9,LAMA5,DNASE1L2,IGF2,COL27A1,CCN4,BRINP2,ARTN,KITL,CD9,JAM3,HSP90AB1,NPY,SERPINI1,LGI4,ANGPT1,AGT,FGL2,EDN1,VTN,SOSTDC1,IL4RA,CHRDL1,SEZ6,SDC4,TNFRSF11B,CHL1,DHH,PRXL2A,CHADL,NBL1,ADAMTS7,PKDCC,YBX1,WNT5A,CALR,SDCBP
GO:0048869	cellular developmental process	0.0000016744129380174727	0.0000016744129380174727	+1	CXCL14,PTN,SCUBE2,HSPA1A,NPNT,FSTL4,ACHE,NOG,TNC,EDN3,ACRBP,GREM1,POSTN,NRTN,IGFBP3,TRF,THBS4,TGFB2,PCSK9,LAMA5,DNASE1L2,IGF2,COL27A1,CCN4,BRINP2,ARTN,KITL,CD9,JAM3,HSP90AB1,NPY,SERPINI1,LGI4,ANGPT1,AGT,FGL2,EDN1,VTN,SOSTDC1,IL4RA,CHRDL1,SEZ6,SDC4,TNFRSF11B,CHL1,DHH,PRXL2A,CHADL,NBL1,ADAMTS7,PKDCC,YBX1,WNT5A,CALR,SDCBP
GO:0002376	immune system process	0.0000017924644052344042	0.0000017924644052344042	+1	DEFA24,REG3B,SCG2,CXCL14,PTN,EMILIN1,EDN3,CHGA,COLEC10,GREM1,IL17B,SPON2,GAL,TRF,THBS4,TGFB2,IGF2,SNCA,GRP,CCN4,ARTN,KITL,CD9,JAM3,NPY,ANGPT1,MASP1,FGL2,CFD,EDN1,VTN,IL4RA,IDE,SDC4,TNFRSF11B,GPI1,PRXL2A,NBL1,DEFA30,WNT5A,CALR
GO:0032103	positive regulation of response to external stimulus	0.0000023340784854911317	0.0000023340784854911317	+1	SCG2,CXCL14,PTN,EMILIN1,EDN3,THBS4,SNCA,CCN4,ARTN,SMOC2,NPY,MASP1,EDN1,VTN
GO:0002688	regulation of leukocyte chemotaxis	0.0000023365337809032502	0.0000023365337809032502	+1	CXCL14,PTN,EDN3,GREM1,THBS4,JAM3,EDN1,NBL1,WNT5A,CALR
GO:0002682	regulation of immune system process	0.0000023463830958192264	0.0000023463830958192264	+1	CXCL14,PTN,EMILIN1,EDN3,COLEC10,GREM1,SPON2,GAL,THBS4,TGFB2,IGF2,SNCA,KITL,CD9,JAM3,NPY,ANGPT1,MASP1,FGL2,CFD,EDN1,IL4RA,SDC4,TNFRSF11B,GPI1,PRXL2A,NBL1,WNT5A,CALR
GO:0045765	regulation of angiogenesis	0.0000027225571433717675	0.0000027225571433717675	+1	HSPB6,PTN,EMILIN1,GREM1,TAFA5,THBS4,TGFB2,IGF2,SMOC2,AGT,HYAL1,SPARC,WNT5A,EMC10
GO:1901342	regulation of vasculature development	0.000003214195680758957	0.000003214195680758957	+1	HSPB6,PTN,EMILIN1,GREM1,TAFA5,THBS4,TGFB2,IGF2,SMOC2,AGT,HYAL1,SPARC,WNT5A,EMC10
GO:0045937	positive regulation of phosphate metabolic process	0.0000035150724808807696	0.0000035150724808807696	+1	REG3B,ITLN1,NPNT,EDN3,CHGA,GREM1,TRF,THBS4,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA
GO:0010562	positive regulation of phosphorus metabolic process	0.0000035150724808807696	0.0000035150724808807696	+1	REG3B,ITLN1,NPNT,EDN3,CHGA,GREM1,TRF,THBS4,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA
GO:0019220	regulation of phosphate metabolic process	0.0000043723781068719635	0.0000043723781068719635	+1	REG3B,ITLN1,NPNT,EMILIN1,NOG,EDN3,CHGA,GREM1,IGFBP3,TRF,THBS4,TGFB2,CEMIP,IGF2,SNCA,APOC1,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA
